String Index	JPN	Name
Mad King's Spine	狂気の王 スパイン	Mad King's Spine
Lachdanan's Vindicator	ラックダナンの支持者	Lachdanan's Vindicator
Will of Zakarum	ザカラムの希望	Will of Zakarum
Manastorm	マナストーム	Manastorm
Bloodrage	ブラッドレイジ	Bloodrage
Bul Kathos' Teaching	バル=カソスの教え	Bul Kathos' Teaching
Quov Tsin's Fall	クオーブ・テシンズ・フォール	Quov Tsin's Fall
Nymyr's Shadow	ニミーの影	Nymyr's Shadow
Philios' Crest	フィリオスの紋章	Philios' Crest
Bartuc's Curse	バータックの呪い	Bartuc's Curse
Hand of Naz	ハンド・オブ・ナズ	Hand of Naz
Norrec's Targe	ノレックズ・タージ	Norrec's Targe
Azgar's Mark	アズガーズ・マーク	Azgar's Mark
Gift of the Spiritbeast	ギフト・オブ・スピリットビースト	Gift of the Spiritbeast
The Flying Anvil	ザ・フライング・アンヴィル	The Flying Anvil
The Gauntlet	ザ・ガントレット	The Gauntlet
Mageslayer's Oath	メイジスレイヤーの誓い	Mageslayer's Oath
Hellstrike	ヘルストライク	Hellstrike
Skulldome	スカルドーム	Skulldome
Crown of the Rakkas	クラウン・オブ・ザ・ラッカス	Crown of the Rakkas
Blade of the Jitan	ジタンの刃	Blade of the Jitan
Hellreaper	ヘルリーパー	Hellreaper
The Prophet's Veil	ザ・プロフェッツ・ベール	The Prophet's Veil
The Wailing Wall	ザ・ウェイリング・ウォール	The Wailing Wall
Ennead's Bane	エネアドの骨	Ennead's Bane
Claw of the Spirit Wolf	スピリットウルフの爪	Claw of the Spirit Wolf
Nightscape	ナイトスコープ	Nightscape
Zerae's Veil	ザラエズのベール	Zerae's Veil
Scales of the Serpent	スケール・オブ・ザ・サーペント	Scales of the Serpent
Embershot	エンバーショット	Embershot
Cloudladder	クラウドラダー	Cloudladder
Malleus Maleficarum	魔女に与える鉄槌	Malleus Maleficarum
GheedsPigstick2	ギーズ・ピグスティッカー	Gheed's Pigsticker
Skeld's Battlesong	スクルドの戦いの歌	Skeld's Battlesong
Helepolis	ヘレポリス	Helepolis
Darkslayer	ダークスレイヤー	Darkslayer
Kaskara of the Taan	カサカラ・オブ・ザ・ターン	Kaskara of the Taan
Kethryes' Phalanx	ケシーズ・ファランクス	Kethryes' Phalanx
Astrogha's Gaze	アストロガス・ゲイズ	Astrogha's Gaze
Vizjerei's Birthright	ヴィジュレイのバースライト	Vizjerei's Birthright
Griefbringer	グリーフブリンガー	Griefbringer
Hepsheeba's Mantle	フェフシーバのマント	Hepsheeba's Mantle
Leathdhiabhala	リースドヒアバハラ	Leathdhiabhala
Razorweb Snare	レイザーウェブ・スネア	Razorweb Snare
Armor of the Old Religion	古き信仰の鎧	Armor of the Old Religion
Crest of Arnazeus	クレスト・オブ・アーナゼウス	Crest of Arnazeus
Talon of Trang-Oul	トラン・オウルの爪	Talon of Trang-Oul
The Khalim Organ	カリムの臓器	The Khalim Organ
Fauztin's Visage	ファウツィンズ・ヴィッセイジ	Fauztin's Visage
ModitemResMinBonus	召喚した配下の耐性ボーナス	Bonus to Summoned Minion Resistances
Grim Fang	グリム・ファング	Grim Fang
ModitemACLess	総合防御値 = 0	Total Character Defense = 0
Rattenfanger	ラテン・ファンガー	Rattenfanger
ModitemKnockThorns	攻撃者を跳ね飛ばす	Knocks Attacker Back
ModitemHealThorns	攻撃を受けたときに回復するライフ	Life when Struck by an Enemy
ModitemDoomed	対象は追加でダメージを受ける	Target Takes Additional Damage of
ModitemStamDrain	攻撃ごとにスタミナを奪う 	Stamina stolen per Hit
Faithshaker	フェイスシェイカー	Faithshaker
ModitemCursedDR	ダメージ低減減少 	Damage Reduction Decreased by
Sigil of Tur Dulra	シーゲル・オブ・ター・ダルラ	Sigil of Tur Dulra
Death Ward	デス・ワード	Death Ward
ModitemSocketed	穴空き済み	Socketed
Edda	エッダ	Edda
Pyramid	ピラミッド	Pyramid
Amaterasu	アマテラス	Amaterasu
Siegfried	ジークフリード	Siegfried
Asmodai	アシュマダイ	Asmodai
Sangreal	サングリアル	Sangreal
Amaymon	アマイモン	Amaymon
Opera	オペラ	Opera
Savitr	サビトリ	Savitr
Ram	ラム	Ram
King Tiger	キング・タイガー	King Tiger
Peacock	ピーコック	Peacock
Great Bear	グレートベアー	Great Bear
Mouse	マウス	Mouse
Free Spirit	フリー・スピリット	Free Spirit
Genie	ジニー	Genie
Thammuz	タムズ	Thammuz
Shaula	シャウラ	Shaula
Jihad	ジハード	Jihad
Rex Deus	レックス・デウス	Rex Deus
Intifada	インティファーダ	Intifada
Demeter	ディメーター	Demeter
Swan	スワン	Swan
Astarte	アスタルテ	Astarte
Constellation	コンストレーション	Constellation
abu	イシリアルアイテムは使用不可能	Do Not Use Ethereal Items Idiot
SkillnamePhoenixStance	フェニックス・スタンス	Phoenix Stance
SkillsdPhoenixStance	\white;スタンス - 全ステータス上昇	\white;stance - increases strength, dexterity, energy and vitality
DescFirDmg	火炎ダメージ	 fire damage
DescFAbs	火炎吸収：	Fire Absorb: 
DescPctOfLife	%（失ったライフの）	 percent of life lost
SkillsdApoc2	近くの敵を爆破し、失ったライフに比例してダメージを与える	nearby enemies explode, taking damage based on your life lost
Citizen	シチズン	Citizen
BloodTurret	ブラッド・ターレット	Blood Turret
OblivionTurret	オブリビオン・ターレット	Oblivion Turret
Roach	ローチ	Roach
Brawler	シティ・ガード	City Guard
JurisKhan	ウレーフの王 ジュリス・カーン	Juris Khan, King of Ureh
IceKing	アイス・キング	Ice King
PunisherTurret	パニッシュメント・ターレット	Punishment Turret
mon_ureh_dead	毒物攻撃 攻撃時にブラッドラスト投射	Poison Hit Bloodlust on Striking!
mon_bloodstarattack	シールドジェネレーター　ブラッドラスト詠唱	Shield Generator Casts Bloodstars
mon_shadowattack	シールドジェネレーター　シャドウフォーム詠唱	Shield Generator Casts Shadowstorm
mon_exorcism	持続する火炎ダメージ	Hits Deal Fire Damage over Time
mon_punisherspiral	シールドジェネレーター　パニッシュメント・スパイラル詠唱	Shield Generator Casts Punishment Spiral
SummTotem2	シャドウゲート・トーテム	Shadowgate Totem
x0x	エターナル・ボーンパイル	Eternal Bone Pile
EternalBonePile	エターナル・ボーンパイル	Eternal Bone Pile
PursuitBreaker	パースート・ブレイカー	Pursuit Breaker
DescWereDoomed	ダメージ追加（１レベルにつき）	Damage Bonus per Level
ModitemEnrFactor2	魔法ダメージへのエネルギーファクター（AutoMod)	Energy Factor to Spell Damage (Automod)
SkillnameFlames	フレイムストライク	Flamestrike
SkillsdFlames	\white;指定した地点に天空から炎柱を叩き込む	\white;calls down a pillar of flames from the sky to strike your target
Adriana's Tail	アドリアーナズ・テイル	Adriana's Tail
Adriana's Fangs	アドルアーナズ・ファング	Adriana's Fangs
Adriana's Fur	アドリアーナズ・ファー	Adriana's Fur
Adriana's Bite	アドリアーナズ・バイト	Adriana's Bite
Adriana's Sting	アドリアーナズ・スティング	Adriana's Sting
Adriana's Bark	アドリアーナズ・バーク	Adriana's Bark
Witchhunter's Rope	ウィッチハンターのロープ	Witchhunter's Rope
Witchhunter's Hood	ウィッチハンターのフード	Witchhunter's Hood
Witchhunter's Faith	ウィッチハンターの信念	Witchhunter's Faith
Witchhunter's Crucifix	ウィッチハンターの十字架	Witchhunter's Crucifix
Witchhunter's Steel	ウィッチハンターの鋼鉄	Witchhunter's Steel
Witchhunter's Fire	ウィッチハンターの火炎	Witchhunter's Fire
Frostbite	フロストバイト	Frostbite
Rockslide	ロックスライド	Rockslide
Ravine	ラヴィーン	Ravine
Avalanche	アヴァランチ	Avalanche
Snowstorm	スノウストーム	Snowstorm
Eruption	イラプション	Eruption
Scosglen's Legends	スコースグレンの伝説	Scosglen's Legends
Scosglen's Lore	スコースグレンの伝承	Scosglen's Lore
Scosglen's History	スコースグレンの歴史	Scosglen's History
Scosglen's Tales	スコースグレンの物語	Scosglen's Tales
Scosglen's Fables	スコースグレンの寓話	Scosglen's Fables
Scosglen's Myths	スコースグレンの神話	Scosglen's Myths
Plague's Cord	プラーグズ・コード	Plague's Cord
Plague's Screaming Skull	プラーグズ・スクリーミングソウル	Plague's Screaming Skull
Plague's Death Shroud	プラーグズ・デスシュラウド	Plague's Death Shroud
Plague's Infector	プラーグズ・インフェクター	Plague's Infector
Plague's Soul Drainer	プラーグズ・ソウルドレイナー	Plague's Soul Drainer
Plague's Reaper	プラーグズ・リーパー	Plague's Reaper
Lachdanan's Stride	ラックダナンの進行	Lachdanan's Stride
Lachdanan's Courage	ラックダナンの勇気	Lachdanan's Courage
Lachdanan's Pure Heart	ラックダナンの清き心	Lachdanan's Pure Heart
Lachdanan's Fury	ラックダナンの激情	Lachdanan's Fury
Lachdanan's Wrath	ラックダナンの激怒	Lachdanan's Wrath
Lachdanan's Might	ラックダナンの力	Lachdanan's Might
Elemental Clash	エレメンタルクラッシュ	Elemental Clash
Elemental Trance	エレメンタルトランス	Elemental Trance
Elemental Spirit	エレメンタルスピリット	Elemental Spirit
Elemental Rage	エレメンタルレイジ	Elemental Rage
Elemental Fury	エレメンタルフューリー	Elemental Fury
Elemental Storm	エレメンタルストーム	Elemental Storm
Full Moon	（弓、槍、セプター使いのアマゾン用セット）\nフルムーン	(Amazon Set - Bow, Spear, Scepter)\nFull Moon
Witchhunter's Attire2	（鎌、爪、投げナイフ使いのアサシン用セット）\nウィッチハンターの装い	(Assassin Set - Scythe, Claw, Throwing Knife)\nWitchhunter's Attire
Mount Arreat	（剣、投げ斧、大槌使いのバーバリアン用セット）\nマウント・アリート	(Barbarian Set - Sword, Throwing Axe, Maul)\nMount Arreat
Sacred Earth	（杖、弓、クロスボウ使いのドルイド用セット）\n神聖なる大地	(Druid Set - Staff, Bow, Crossbow)\nSacred Earth
The Black Death	（杖、ワンド、石弓使いのネクロマンサー用セット）\nザ・ブラック・デス	(Necromancer Set - Staff, Wand, Crossbow)\nThe Black Death
House of God	（大槌、槌矛、セプター使いのパラディン用セット）\n贖罪	(Paladin Set - Maul, Mace, Scepter)\nRedemption
TheElements2	（杖、オーブ、クリスタルソード使いのソーサレス用セット）\nザ・エレメンタル	(Sorceress Set - Staff, Orb, Crystal Sword)\nThe Elements
DescTotalStrike	(ブラストごとの総合火炎ダメージ：	(Total Fire Damage per Blast: 
DescTotalFlash	(ブラストごとの総合稲妻ダメージ：	(Total Lightning Damage per Blast: 
DescLazorbeam	本のレーザービーム	 lazorbeams
DescMoreBeamz	+1本のビーム（10レベルにつき）	+1 Beam per 10 Levels
DescElemMPH	味方への魔法/物理スペルダメージ：	Party Members: Magic/Physical Spell Damage: 
DescReflectNoKills	\n\dgreen;死亡時に発動する効果が起きない\n反射ダメージによって倒したとき	\n\dgreen;do not trigger on-death effects\nenemies killed by reflected damage
SkillnameDeathstrike	デスストライク	Deathstrike
SkillsdDeathstrike	\red;クロスボウ専用\white;\n収束された物理エネルギーを指定した場所に放つ	\red;requires a crossbow\white;\nblasts the target zone with concentrated physical energy
SkillanDeathstrike	Pew Pew Pew	Pew Pew Pew
DescFireDurPerLevel	持続時間（１レベルにつき）	Burning Duration per Level
DescImprovedEffect	効果上昇（1レベルにつき）	Improved Effect per Level
DescSelfSynergy	\orange;(セルフシナジー：スキルボーナスでは得られない効果)	\orange;(Self-synergies add bonuses for hard points in the skill)
DescFearVelocity	逃走する敵の移動速度：	Velocity of Fleeing Enemy: 
DescRunSyn	より早く敵が逃走（１レベルにつき）	Faster Fleeing Enemies per Level
DescFreezeSyn	凍結時間（1レベルにつき）	Freeze Duration per Level
DescExtraSoul	+1 ソウル追加（10レベルにつき）	+1 Extra Soul per 10 Levels
DescSoulsFired	個のソウル	 souls
DescDurPerLevel	持続時間（１レベルにつき）	Duration per Level
DescFPOTlvl	5%のポーションからの回復率上昇（1レベルにつき）	5% Increased Healing Rate from Potions per Level
ModitemFasterPots	ポーションからの回復率上昇	Increased Healing Rate from Potions
DescFasterPotz	%のポーションからの回復率上昇	 percent Increased Healing Rate from Potions
ModitemImprovedTotems	トーテムへのライフボーナス	Bonus to Totem Life
DescNovaShotDex	（10レベルにつきノヴァ追加）	(Adds an Additional Nova every 10 Levels)
DescNovas	回のノヴァ	 novas
DescDeadly	致命打の確率	Chance of Deadly Strike: 
DescLionDS	致命打の確率（1レベルにつき）	Deadly Strike per Level
DescStarz	+1 追加ターゲット（5レベルにつき）	+1 Extra Target per 5 Levels
SkillnameBlackArrows	ブラック・アロー	Black Arrows
SkillsdBlackArrows	\white;パッシブ - 自分の弓攻撃に復讐心を込める	\white;passive - imbues your bow attacks with vengeful energy
SkillnameElfinArrows	エルフィン・アロー	Elfin Arrows
SkillsdElfinArrows	\white;致命打を持たせる\nパッシブ - 矢により多くのダメージと	\white;passive - enables your arrows to do more damage and deal deadly strikes
DescDmgVsDemons	デーモンへの追加ダメージ：	Damage vs. Demons: 
DescBlackArrows	25% 傷が開く	25% Open Wounds
SkillnameTaintedBlades	テインテッド・ブレイド	Tainted Blades
SkillsdTaintedBlades	\white;パッシブ - ランパゴーの振るう刃に猛毒を付加する	\white;passive - enables your rampagors to deal poison damage
DescTaintedSyn	毒物ダメージ（1レベルにつき）	Adds Poison Damage per Level
SkillnameSilverstreak	シルバー・ダート	Silver Dart
SkillsdSilverstreak	\red;クロスボウ専用\white;\nfires a short ranged bolt that shatters on impact with an enemy	\red;requires a crossbow\white;\nfires a short ranged bolt that shatters on impact with an enemy
DescShatterStreak	 命中時のボルト	 bolts on impact
DescRangeComp	Initial Missile Range:	Initial Missile Range: 
ttt	\red;PERMANENT EFFECT\n\grey;(Necromancer Only)\n\dgreen;Concoction of Necromancy	\red;PERMANENT EFFECT\n\grey;(Necromancer Only)\n\dgreen;Concoction of Necromancy
PotNecDesc	召喚できる最大数：１（それぞれの種類につき）\n配下のライフ：+100%\n配下のダメージ：+500%	Maximum Minions = 1 of each type\nMinion Life: +100%\nMinion Damage: +500%
DescConcoction	コネクション・オブ・ネクロマンシー	Concoction of Necromancy
ModitemSorcieString	ソーサレスに変身	Sorceress Morph
ModitemDarklingsCB	ダークリングへの壊滅打の確率	Crushing Blow to Darklings
ModitemCotsWhenPact	パクト・オブ・ブラッド中に召喚した際のボーナスブラッドエレメンタルダメージ	Bonus to Blood Elemental Damage if Summoned during Pact of Blood
ModitemReactor	（「より早く走る」効果に比例）	(Based on Faster Run/Walk)
ModitemSlowerPots	ポーションからの回復率低下	Reduced Healing Rate from Potions
ModitemMinionAttack	配下への攻撃値ボーナス	Bonus to Summoned Minion Attack Rating
Aes Dana	アエス・ダナ	Aes Dana
Aether	エーテル	Aether
Afrit	アフリット	Afrit
Aglibol	アグリボル	Aglibol
Akhenaten	アクヘンアテン	Akhenaten
Anarchy	アナーキー	Anarchy
Apsu	アプスー	Apsu
Araboth	アラボト	Araboth
Arbiter	アービター	Arbiter
Ball	ボール	Ball
Bandit	バンディット	Bandit
Blot	ブロー	Blot
Colliding Worlds	コライディング・ワールド	Colliding Worlds
Coming Storm	迫りくる嵐	Coming Storm
Corsair	コルセア	Corsair
Craton	クラトン	Craton
Crucible	クルーシブル	Crucible
Curandera	クランデラ	Curandera
Dharmachakra	ダルマチャクラ	Dharmachakra
Djinn	ジン	Djinn
Dragonfly	ドラゴンフライ	Dragonfly
Elverfolk	エルバーフォーク	Elverfolk
Enmerkar	エンメルカル	Enmerkar
Ensi	エンシー	Ensi
Eulenspiegel	オイレンシュピーゲル	Eulenspiegel
Evanescence	エヴァネッセンス	Evanescence
Galdr	ガルドル	Galdr
Ginfaxi	ジニファキシ	Ginfaxi
Grove	グローブ	Grove
Hand of Fatima	ファティマの手	Hand of Fatima
Heathen	ヒーザン	Heathen
Khan	カーン	Khan
King of Kings	王の中の王	King of Kings
Koan	コーアン	Koan
Kronos	クロノス	Kronos
Lammasu	ラマスー	Lammasu
Lily	リリー	Lily
Locust	ローカスト	Locust
Lynx	リンクス	Lynx
Magnet	マグネット	Magnet
Malakbel	マラクベル	Malakbel
Mass	マス	Mass
Mold	モールド	Mold
Morthwyrtha	モースワース	Morthwyrtha
Nasrudin	ナサルディン	Nasrudin
Ngozi	ンゴジ	Ngozi
Noise	ノイズ	Noise
Ocean	オーシャン	Ocean
Oracle	オラクル	Oracle
Peak	ピーク	Peak
Pele	ペレ	Pele
Purgatory	パガトリー	Purgatory
Queen	クィーン	Queen
Red Dwarf	レッド・ドワーフ	Red Dwarf
Roc	ロック	Roc
Rusalka	ルサルカ	Rusalka
Sabertooth	セイバートゥース	Sabertooth
Scorched Earth	スコーチド・アース	Scorched Earth
Sewer	ソーワー	Sewer
Shaitan	サターン	Shaitan
Slyph	シルフ	Slyph
Static	スタティック	Static
Steam	スチーム	Steam
Templar	テンプラー	Templar
Thorn	ソーン	Thorn
Unicorn	ユニコーン	Unicorn
Unrest	アンレスト	Unrest
Vanity	ヴァニティ	Vanity
Vendetta	ヴェンデッタ	Vendetta
Vexation	ヴェクセイション	Vexation
Vice	ヴァイス	Vice
Vixen	ビクセン	Vixen
Zikkorath	ジコラース	Zikkorath
Zodiac	ゾディアク	Zodiac
Zohar	ゾハー	Zohar
DescAcidIAS	アシッドトランスオーラの攻撃値増加：	Acid Trance Aura increases Attack Rate: 
DescAcidFRW	アシッドトランスオーラの移動速度増加：	Acid Trance Aura increases Velocity: 
DescItsNotRocketSciGuys	（秒間ダメージは一定）	(Damage per Second Remains Constant)
DescMonsterFlee	命中時にモンスターが逃走：	Hit Causes Monster to Flee: 
DescBlackDmg	弓使用時のダメージ：	Bow Damage: 
DescBlackAR	弓使用時の攻撃値：	Bow Attack Rating: 
DescBlackDeadly	弓使用時の致命打：	Bow Deadly Strike: 
DescDmgPLvl	ダメージ（1レベルにつき）	Damage per Level
DescDmgDemPLvl	デーモンに対するダメージ（1レベルにつき）	Damage vs. Demons per Level
DescMaxLvlSyn	+1上限スキルレベル修正（2レベルにつき）	+1 Maximum Skill Level per 2 Levels
SksynSelf	%sのセルフシナジーボーナス:	%s Receives Self-Synergies From:
DescSelf	元スキルポイント	Hard skill points
DescACIsSpecial	\n\dgreen;（レンジ攻撃も含む）\nこのスロー効果は攻撃された時に発動する\nアイテムによる効果と異なり、	\n\dgreen;you, not just hit you, and also slows ranged monsters\nunlike the item modifier, this slows monsters that attack
DescAthuIAS	全ての武器の攻撃値：	All Weapons Attack Rate: 
DescElfinPB	10% 壊滅打	10% Crushing Blow
DescShotsFirad	レーザービーム:	Lazorbeams: 
DescMaxSlayers	10ショット	Fires 10 Shots
DescThisIsEither	\blue;このスキルの習得にはホーリーまたはアンホーリーのスキルの習得が必要	\blue;requires points into a holy or unholy skill
DescRanged	ミサイルの射程：	Missile Range: 
DescVanqDur	+0.2秒（1レベルにつき）	+0.2 Seconds per Level
DescManaBene	\yellow;他の味方ユニットに使用可\n\grey;(マナポーションの使用中なら)	\yellow;can be cast on other units\n\grey;(When you Use a Mana Potion)
DescShamansSyn	+1 エンシェント追加（１レベルにつき）	+1 Extra Ancient Spirit per Level
DescGhostsSyn	+2体の配下を追加（１レベルにつき）	+2 Extra Minions per Level
DescAcidTranceIAS	アシッドトランスオーラの攻撃・移動速度増加：	Acid Trance Aura Increases Attack and Movement Speed: 
DescAbbrShaman	シャーマンズ・パス：影響エリア拡大：2ヤード（１レベルにつき）	\nShaman's Path: Adds Area Effect: +2 Yards per level
DescItsASelfSynGuysItWontBite	\n\dgreen;スキルブーストでは効果の上昇が得られない	\n\dgreen;to using items with +skill levels to raise its skill level\nthis skill benefits from putting hard points into it, as opposed
DescBeneGulp	\yellow;他のユニットに使うことができる\n\grey;(ヒーリングポーション使用中のみ)	\yellow;can be cast on other units\n\grey;(When you Use a Healing Potion)
DescBloodySelf	ヒーリングポーション使用中のダメージ（1レベルにつき）	Damage per Level when using a Healing Potion
ModitemStrBL	（ブレスド・ライフのスキルレベルに比例）	(Based on Blessed Life Skill Level)
Nahemah	ナヘマ	Nahemah
Shamash	シャマシュ	Shamash
Black Mamba	ブラック・マンバ	Black Mamba
Rahab	ラハブ	Rahab
Santa Compana	サンタ・コンパナ	Santa Compana
Oriflamme	オリフレイム	Oriflamme
Manta	マンタ	Manta
Lohengrin	ローエングリン	Lohengrin
Vesta	ヴェスタ	Vesta
Lahmu	ラフム	Lahmu
Constantine	コンスタンティン	Constantine
Longinus	ロンギヌス	Longinus
Hibagon	ヒバゴン	Hibagon
Wintermute	ウィンターミュート	Wintermute
Ahriman	アーリマン	Ahriman
Orisha	オリシャ	Orisha
Drekavac	ドレカヴァク	Drekavac
SkillnameEyeForAnEye	アイ・フォー・アイ	Eye for an Eye
SkilldescEyeForAnEye	\red;盾専用\white;\n自分を強化し、ターゲットを弱くする\n盾で殴打しダメージをあたえ、	\red;requires a shield\white;\nor weakening bonus effect on both you and your target\nshield bash that inflicts damage, and has a strengthening
DescHolySynSOF	スキルタイマー減少（ホーリーの時）	reduces Skill Timer (Alignment: Holy)
DeescUnholySynSOF	ダメージ増加（アンホーリーのとき）	adds Enhanced Damage (Alignment: Unholy)
SkillnameFaithSaves	シールド・オブ・フェイス	Shield of Faith
SkillsdFaithSaves	\purple;アンホーリー：より多くのダメージ、ゆっくりと自分のライフ回復、スペルタイマーなし\n\orange;ホーリー：スタンさせ、反撃系スキルを使用可能にする、スキルタイマーを持つ\n\white;このスキルは傾向により効果が異なる\n\n\red;盾専用\white;\n致命的な聖なる盾による殴打は対象をノックバックする	\purple;Unholy: does more damage, slowly regenerates your life and has no timer\n\orange;Holy: stuns, can be followed up with Retaliate or Retribute, has a skill timer\n\white;this skill has a different effect depending on alignment:\n\n\red;requires a shield\white;\ndeadly holy shield bash that knocks back the target
SkillanFaithSaves	S.O.フェイス	Faith's Shield
ToShields	\nシールド・オブ・フェイスへ：	\nTo Shield of Faith Spell:
DescTimerLossHoly	秒（ホーリーのとき）	 seconds (Alignment: Holy)
DescDmgUnholy	%（アンホーリーのとき）	 percent (Alignment: Unholy)
DescTimerInitHoly	スキルタイマーの時間短縮	Skill Timer Reduced by 
DescGainsSlowthorns	攻撃者をスロー（1レベルにつき）	Slow Attacker per Level
DescSoIsBane	\n\dgreenアイテムの効果とは異なり、レンジ攻撃に対しても遅くする	\n\dgreen;unlike the item modifier, this also slows ranged monsters
r34	\purple;シャ・ルーン	\purple;Sha Rune
r35	\purple;ラー・ルーン	\purple;Lah Rune
r36	\purple;カー・ルーン	\purple;Kur Rune
r37	\purple;イクス・ルーン	\purple;Ix Rune
r38	\purple;スー・ルーン	\purple;Thur Rune
r39	\purple;ナス・ルーン	\purple;Nas Rune
r40	\purple;アス・ルーン	\purple;Ath Rune
r41	\purple;クラ・ルーン	\purple;Kra Rune
r42	\purple;ヴィス・ルーン	\purple;Vith Rune
r43	\purple;ノー・ルーン	\purple;No Rune
r44	\purple;ユル・ルーン	\purple;Yul Rune
r45	\purple;サイ・ルーン	\purple;Thai Rune
r46	\purple;ルァ・ルーン	\purple;Rha Rune
r47	\purple;エクサ・ルーン	\purple;Xar Rune
ModitemHPManaP	最大ライフ及びマナ上昇	Increase Maximum Life and Mana
Erawan	エラワン	Erawan
Atlantis	アトランティス	Atlantis
Sulfur	サルファー	Sulfur
Semhazai	セマハザイ	Semhazai
Sphinx	スフィンクス	Sphinx
Ley	レイ	Ley
Atlas	アトラス	Atlas
Megalith	メガリス	Megalith
Nephilim	ネフィリム	Nephilim
Hook	フック	Hook
Wish	ウィッシュ	Wish
Apocalypse	アポカリプス	Apocalypse
Gehenna	ゲヘナ	Gehenna
Victory	ビクトリー	Victory
Triune	トライニン	Triune
Gabriel	ガブリエル	Gabriel
Durga	ドゥルガー	Durga
Viper	ヴァイパー	Viper
Geyser	ゲイザー	Geyser
Ladon	ラドン	Ladon
Erilaz	エリラズ	Erilaz
Starvation	スターベーション	Starvation
Typhaon	タイフーン	Typhaon
Flood	フラッド	Flood
Burlesque	バラスク	Burlesque
Storm	ストーム	Storm
Harsith	ハーシス	Harsith
Anger	アンガー	Anger
Svantevit	スヴァンテヴィト	Svantevit
Cyclops	サイクロプス	Cyclops
Tartarus	タルタロス	Tartarus
Myriad	ミリアド	Myriad
Naiad	ナイアド	Naiad
Aegina	エギナ	Aegina
Seed of Conflict	衝突の種	Seed of Conflict
Worm	ワーム	Wyrm
Salus	サラス	Salus
Acid	アシッド	Acid
Asclepion	アスクレピオス	Asclepion
Python	パイソン	Python
Hail2	ヘイル	Hail
Sankara	サンカラー	Sankara
Brahman	ブラハム	Brahman
Rattler	ラトラー	Rattler
Cleopatra	クレオパトラ	Cleopatra
Virus	ウィルス	Virus
Crescendo	クレシェンド	Crescendo
Fugue	フーガ	Fugue
Mouse Trap	マウストラップ	Mouse Trap
DescTremorHP	%（対象のライフのうち）	 percent of Target Life
DescKIEffect	（例外：キラー・インスティクト	(Exception: Killer Instinct: 
DescPctBr	%）	 percent)
SkillnameMooooo	ゴールデン・カーフ	Golden Calf
SkillsdMooooo	\white;敵を惹きつける黄金の牛を召喚する	\white;summons a golden calf that forces enemies to attack it
SkillanMooooo	Moooooo!	Moooooo!
DescTeleportStruck	\n\dgreen;ゴールデンカーフは被弾時にランダムな場所へテレポートする可能性がある	\n\dgreen;the golden calf may teleport randomly when struck
SkillnameRathmaRulez	ラズマズ・チューゼン	Rathma's Chosen
SkillsdRathmaRulez	\white;対象の配下にラズマ神の信託を与える	\white;turns target minion into a manifestation of the god Rathma
SkillanRathmaRulez	ラズマズ・チューゼン	Rathma's Chosen
DescRathmaFC	配下への魔法ダメージ	Enchanted Minion deals Magic Damage: 
DescRathmaHP	配下の最大ライフ修正：	Enchanted Minion Maximum Life: 
DescRathmaImmun	配下は無敵になる	Enchanted Minion is Invulnerable
DescRathmasCrushEm	壊滅打の確率:	Enchanted Minion deals Crushing Blows: 
GoldenCalf	ゴールデン・カーフ	Golden Calf
DescSlowACSyn	攻撃者をスロー（1レベルにつき）	Slows Target per Level
DescAllKingsT	パーティ：全能力値上昇：	Party Members: To all Attributes: 
ModitemHMCbonus	マジックアイテムを得る確率上昇	Magic Find Bonus
ModitemBOD	（難易度設定に比例）	(Based on Difficulty Setting)
SkillnameZomgVolcano	パイロクラスティック・フロウ	Pyroclastic Flow
SkillsdZomgVolcano	\white;周囲の全てを焼き尽くす地獄の業火の並を呼び起こす	\white;summons a fiery wave of brimstone that burns everything nearby
SkillanZomgVolcano	パイロ・F	Pyro Flow
PriestessOfKarcheus	プリエステス・オブ・カーチェス	Priestess of Karcheus
PriestessOfHefaetrus	プリエステス・オブ・ヘファトラス	Priestess of Hefaetrus
PriestessOfZerae	プリエステス・オブ・ザラエ	Priestess of Zerae
TehSkovos	スコーブス <プリエステス・オブ・カーチェス>	Skovos, Priestess of Karcheus
TehPhilios	フィリオス <プリエステス・オブ・ヘファトラス>	Philios, Priestess of Hefaetrus
TehLycander	ライサンダー <プリエステス・オブ・ザラエ>	Lycander, Priestess of Zerae
Amazonite	アマゾン・ウォーリーアー	Amazon Warrior
KarcheusHimself	\gold;アバター・オブ・カーチェス	\gold;Avatar of Karcheus
mon_brrrrrrrrr	プリエステス・オブ・カーチェスにより召喚	Summoned by a Priestess of Karcheus
FireBelchingThingy	ヴォルカニック・シュライン	Volcanic Shrine
x1x	サンストーン・オブ・ファイア	Sunstone of Fire
x2x	サンストーン・オブ・アイス	Sunstone of Ice
x3x	サンストーン・オブ・サンダー	Sunstone of Thunder
SunstoneOfFire	サンストーン・オブ・ファイア	Sunstone of Fire
SunstoneOfIce	サンストーン・オブ・アイス	Sunstone of Ice
SunstoneOfThunder	サンストーン・オブ・サンダー	Sunstone of Thunder
x4x	サンストーン・オブ・ザ・ゴッド	Sunstone of the Gods
SunstoneOfTheGods	サンストーン・オブ・ザ・ゴッド	Sunstone of the Gods
DescElemTotemSyn	エレメンタルダメージ（1レベルにつき）	Elemental Damage per Level
