String Index	Text	Name
x	ステイタス不明	Status Unknown
x	消去された可能性あり	May be deleted
x	キャラクター消去済み	Character Deleted
x	プレイヤー名	Player Name
x	ログイン	LOG IN
x	レルムを選択して下さい。	Select Realm
x	現在、どのレルムも使用できません。少し待ってやり直してください。	No Realms are available right now, please try again later.
x	下のリストからレルムを選択するか、「レルム名」ボックスに名前を入力して、「OK」をクリックします。	Select a Realm from the list below or type the name in the 'Realm Name' box and then click 'OK'.
x	レルム名	Realm Name
x	レルムリスト	Realm List
x	ソート	Sort
x	アルファベット順	Alphabetically
x	人数	Capacity
x	レルム情報	Realm Information
x	接続速度：	connection speed:
x	現在の能力：	current capacity:
x	レルムとは、battle.net専用サーバーです。ここに公認キャラクターを保管し、そのキャラクターで公認ゲームを実行できます。ひとりの公認キャラクターは、1つのレルムでしかプレーできません。	A Realm is a battle.net server that stores Secure characters and runs Secure games with those characters. A Secure character is played in only one Realm.
x	キャラクター保管サイト	Character Storage Site
x	公認キャラクターは、ランキングやチャット・ポートレートなど、すべてのbattle.net機能にアクセスできます。公認キャラクターをプレイするには、インターネット接続が必要です。	Secure characters have access to all battle.net features, including Ladders, and chat portraits. You must have a working internet connection to play a Secure character.
x	警告：ハードコア・キャラクターが死ぬと、二度と復活しません。ハードコア・キャラクターを作成してよろしいですか。	WARNING: Once a Hardcore character dies, it cannot be played again. Are you sure you wish to create a Hardcore character?
x	死んだハードコア・キャラクターでゲームを作成、参加することはできません。	You cannot create or join games with a dead hardcore character.
x	送信	SEND
x	ささやき	WHISPER
x	無視	SQUELCH
x	ヘルプ	HELP
x	動作	EMOTE
x	無視解除	UNSQUELCH
x	小休止	AWAY
x	新規作成	CREATE
x	参加	JOIN
x	チャンネル	CHANNEL
x	ランキング	LADDER
x	終了	QUIT
x	標準ランキング	STANDARD LADDER
x	ハードコア・ランキング	HARDCORE LADDER
x	週間ランキング	WEEKLY LADDER
x	ランク	Rank
x	名前	Name
x	クラス	Class
x	取得経験値	Exp Gained
x	経験値	Exp
x	表示：	DISPLAY:
x	全体	OVERALL
x	クラス別	BY CLASS
x	K	K
x	M	M
x	B	B
x	T	T
x	%s %sから	From %s: %s
x	%s %sに送る	Sent to %s: %s
Gem Activated	活性化された宝石	Gem Activated
Gem Deactivated	非活性化された宝石	Gem Deactivated
Perfect Gem Activated	Nuclear Launch Detected	Nuclear Launch Detected
x	チャンネル名が無効です。チャンネル名に予約済みのキャラクターを含むことはできません。	Invalid channel name. A channel name cannot contain reserved characters.
x	あなたは今、インターネットへのリンクをクリックました。ウェブ ブラウザを起動しています。Battle.netに戻るにはWindowsのタスクバー使用して下さい。	You have clicked on a link to the Internet. Your web browser will now be launched. You can use the Windows Taskbar to return to Battle.net.
x	Battle.netへの接続を中断しました。OKを押すと%sへの接続を中断します。Cancelを押すと、接続したままになります。	You have disconnected from Battle.net. Press OK to hangup the connection to %s. Press Cancel to stay connected.
x	Battle.netはあなたの通常使うブラウザを起動できませんでした。	Battle.net was unable to launch your default browser.
x	このURLは開けませんでした。URLは無効と思われます。	Couldn't open this URL. The URL appears to be invalid.
x	Battle.netからウェブ ブラウザを起動するには、Internet Config 1.1以降が必要です。Internet Configがコンピュータにインストールされているか確認してください。	Launching a web browser from Battle.net requires Internet Config 1.1 or newer.  Make sure Internet Config is installed on your computer.
x	Internet Configまたはインターネット コントロール パネルで選択されたあなたの通常使うウェブ ブラウザが、ハードディスクに見つかりませんでした。	The default web browser selected in Internet Config or the Internet control panel could not be located on your hard drive.
x	ウェブ ブラウザを起動するには、空きメモリが不足しています。	There is not enough free memory available to launch the web browser.
x	あなたは今、インターネットへのリンクをクリックしました。ウェブ ブラウザが起動されます。全画面モードのゲームに戻るには、ゲームメニューの「スクリーン モード切替」を使用してください。	You have clicked on a link to the Internet. Your web browser will now be launched. Use
x	そのチャンネルはアクセスが制限されています	That channel is restricted
x	Battle.netとの接続は切断されました。再接続してください。	You were disconnected from battle.net.  Please reconnect.
x	Battle.netがダウンしています。後で接続し直してください。	Battle.net is down. Reconnect later.
x	応答待ちでタイムアウトになりました。	Timed out waiting for response.
x	Battle.netがダウンしています。後で接続し直してください。	Battle.net is down. Reconnect later.
x	Battle.netへの接続が切れました。	Lost Connection to battle.net.
x	Battle.netへの接続が切れました。	Your connection to Battle.net has been lost.
x	Battle.netが応答しません。数分待って再接続してください。	Battle.net is not responding. Please try connecting again in a few minutes.
x	Battle.netが応答しません。数分待って再接続してください。	Battle.net is not responding. Please try connecting again in a few minutes.
x	Battle.netの接続が中断されました。後で接続し直してください。	The connection to Battle.net has been interrupted. Please try again later.
x	Battle.netの使用を禁じられました。後で接続し直してください。	You are banned from battle.net. Reconnect later.
x	接続不良が発生しました。	Your connection has been interrupted
x	このゲームを作成したホストが、ゲームを去りました	The Host of this game has left
x	死んだハードコア・キャラクターでゲームを作成、参加することはできません。	A dead hardcore character cannot join or create any games.
x	バージョンが合致しません。http://www.blizzard.com/support/Diablo2にアクセスし、パッチを入手してください。	Versions do not match. Please log onto battle.net or go to http://www.blizzard.com/support/Diablo2 to get a patch
x	ゲームに参加できません。ハードコア・キャラクターで、ノーマル・キャラクターの作成したゲームに加わることはできません。	Unable to enter game. A hardcore character cannot join a game created by a normal character.
x	ゲームに参加できません。ノーマル・キャラクターで、ハードコア・キャラクターの作成したゲームに加わることはできません。	Unable to enter game. A normal character cannot join a game created by a hardcore character.
x	ゲームに参加できません。難易度「Hell（地獄）」のゲームをプレイするには、同じキャラクターで「Nightmare（悪夢）」のディアブロを倒していなければなりません。	Unable to enter game. Your character must kill Diablo in Nightmare difficulty to play in a Hell game.
x	ゲームに参加できません。難易度「Nightmare（悪夢）」のゲームをプレイするには、同じキャラクターでディアブロを倒していなければなりません。	Unable to enter game. Your character must kill Diablo to play in a Nightmare game.
x	ゲームに参加できません。キャラクターのバージョンが不正です。	Unable to enter game. Bad character version
x	ゲームに参加できません。キャラクターのクエストデータが不正です。	Unable to enter game. Bad character quest data
x	ゲームに参加できません。キャラクターの、中継点のデータが不正です。	Unable to enter game. Bad character waypoint data
x	ゲームに参加できません。キャラクターの、ステイタスのデータが不正です。	Unable to enter game. Bad character stats data
x	ゲームに参加できません。キャラクターの、スキルのデータが不正です。	Unable to enter game. Bad character skills data
x	ゲームに参加できませんでした。	failed to join game
x	ゲームに参加できません。	Unable to enter game
x	失敗の理由は不明です。	unknown failure
x	ゲームに参加できません。所持品のデータが不正です。	Unable to enter game, Bad inventory data
x	ゲームに参加できません。死体のデータが不正です。	Unable to enter game, bad dead bodies
x	ゲームに参加できません。データのヘッダーが不正です。	Unable to enter game, bad header
x	ゲームに参加できません。傭兵のデータが不正です。	Unable to enter game, bad hireables
x	ゲームに参加できません。NPCの紹介のデータが不正です。	Unable to enter game, bad intro data
x	ゲームに参加できません。アイテムのデータが不正です。	Unable to enter game, bad item
x	ゲームに参加できません。死体のアイテムのデータが不正です。	Unable to enter game, bad dead body item
x	ゲームに参加できません。不正なファイルが含まれています。	Unable to enter game, generic bad file
x	ゲームが満員です。	Game is full
dummy	an evil force	an evil force
Dummy	an evil force	an evil force
not used	an evil force	an evil force
unused	an evil force	an evil force
Not used	an evil force	an evil force
convertsto	右クリック	Right click to make
strNotInBeta	betaにありません。	Not in Beta.
strLevelLoadFailed	レベルネーム不要	No Level Name
Endthispuppy	Beta終了	End of Beta
NoDesc		
600	Quilted Armor (1)	Quilted Armor (1)
601	Leather Armor (1)	Leather Armor (1)
602	Hard Leather Armor (1)	Hard Leather Armor (1)
603	Studded Leather (1)	Studded Leather (1)
604	Ring Mail (1)	Ring Mail (1)
605	Scale Mail (1)	Scale Mail (1)
606	Chain Mail (1)	Chain Mail (1)
607	Breast Plate (1)	Breast Plate (1)
608	Splint Mail (1)	Splint Mail (1)
609	Plate Mail (1)	Plate Mail (1)
610	Field Plate (1)	Field Plate (1)
611	Light Plate (1)	Light Plate (1)
612	Gothic Plate (1)	Gothic Plate (1)
613	Full Plate Mail (1)	Full Plate Mail (1)
614	Ancient Armor (1)	Ancient Armor (1)
615	Cap (1)	Cap (1)
616	Skull Cap (1)	Skull Cap (1)
617	Helm (1)	Helm (1)
618	Full Helm (1)	Full Helm (1)
619	Great Helm (1)	Great Helm (1)
620	Crown (1)	Crown (1)
621	Buckler (1)	Buckler (1)
622	Small Shield (1)	Small Shield (1)
623	Large Shield (1)	Large Shield (1)
624	Kite Shield (1)	Kite Shield (1)
625	Tower Shield (1)	Tower Shield (1)
626	Gothic Shield (1)	Gothic Shield (1)
627	Sash (1)	Sash (1)
628	Light Belt (1)	Light Belt (1)
629	Belt (1)	Belt (1)
630	Heavy Belt (1)	Heavy Belt (1)
631	Plated Belt (1)	Plated Belt (1)
632	Leather Gloves (1)	Leather Gloves (1)
633	Heavy Gloves (1)	Heavy Gloves (1)
634	Chain Gloves (1)	Chain Gloves (1)
635	Light Gauntlets (1)	Light Gauntlets (1)
636	Gauntlets (1)	Gauntlets (1)
637	Boots (1)	Boots (1)
638	Heavy Boots (1)	Heavy Boots (1)
639	Chain Boots (1)	Chain Boots (1)
640	Light Plated Boots (1)	Light Plated Boots (1)
641	Greaves (1)	Greaves (1)
642	Bone Shield (1)	Bone Shield (1)
643	Spiked Shield (1)	Spiked Shield (1)
644	Mask (1)	Mask (1)
645	Bone Helm (1)	Bone Helm (1)
100	Short Sword (1)	Short Sword (1)
101	Scimitar (1)	Scimitar (1)
102	Saber (1)	Saber (1)
103	Falchion (1)	Falchion (1)
104	Broad Sword (1)	Broad Sword (1)
105	Long Sword (1)	Long Sword (1)
106	War Sword (1)	War Sword (1)
107	Two-Handed Sword (1)	Two-Handed Sword (1)
108	Claymore (1)	Claymore (1)
109	Giant Sword (1)	Giant Sword (1)
110	Bastard Sword (1)	Bastard Sword (1)
111	Flamberge (1)	Flamberge (1)
112	Great Sword (1)	Great Sword (1)
113	Crystal Sword (1)	Crystal Sword (1)
114	Hand Axe (1)	Hand Axe (1)
115	Axe (1)	Axe (1)
116	Double Axe (1)	Double Axe (1)
117	Military Pick (1)	Military Pick (1)
118	War Axe (1)	War Axe (1)
119	Large Axe (1)	Large Axe (1)
120	Broad Axe (1)	Broad Axe (1)
121	Battle Axe (1)	Battle Axe (1)
122	Great Axe (1)	Great Axe (1)
123	Giant Axe (1)	Giant Axe (1)
124	Club (1)	Club (1)
125	Spiked Club (1)	Spiked Club (1)
126	Mace (1)	Mace (1)
127	Morning Star (1)	Morning Star (1)
128	Flail (1)	Flail (1)
129	Scepter (1)	Scepter (1)
130	Grand Scepter (1)	Grand Scepter (1)
131	War Scepter (1)	War Scepter (1)
132	Javelin (1)	Javelin (1)
133	Pilum (1)	Pilum (1)
134	Short Spear (1)	Short Spear (1)
135	Glaive (1)	Glaive (1)
136	Throwing Spear (1)	Throwing Spear (1)
137	Spear (1)	Spear (1)
138	Trident (1)	Trident (1)
139	Brandistock (1)	Brandistock (1)
140	Spetum (1)	Spetum (1)
141	Pike (1)	Pike (1)
142	Dagger (1)	Dagger (1)
143	Dirk (1)	Dirk (1)
144	Kriss (1)	Kriss (1)
145	Blade (1)	Blade (1)
146	Throwing Knife (1)	Throwing Knife (1)
147	Flying Knife (1)	Flying Knife (1)
148	Balanced Knife (1)	Balanced Knife (1)
149	Throwing Axe (1)	Throwing Axe (1)
150	Balanced Axe (1)	Balanced Axe (1)
151	Short Staff (1)	Short Staff (1)
152	Long Staff (1)	Long Staff (1)
153	Gnarled Staff (1)	Gnarled Staff (1)
154	Battle Staff (1)	Battle Staff (1)
155	War Staff (1)	War Staff (1)
156	Bardiche (1)	Bardiche (1)
157	Voulge (1)	Voulge (1)
158	Scythe (1)	Scythe (1)
159	Halberd (1)	Halberd (1)
160	Short Bow (1)	Short Bow (1)
161	Hunter's Bow (1)	Hunter's Bow (1)
162	Long Bow (1)	Long Bow (1)
163	Composite Bow (1)	Composite Bow (1)
164	Short Battle Bow (1)	Short Battle Bow (1)
165	Long Battle Bow (1)	Long Battle Bow (1)
166	Short War Bow (1)	Short War Bow (1)
167	Long War Bow (1)	Long War Bow (1)
646	Quilted Armor (2)	Quilted Armor (2)
647	Leather Armor (2)	Leather Armor (2)
648	Hard Leather Armor (2)	Hard Leather Armor (2)
649	Studded Leather (2)	Studded Leather (2)
650	Ring Mail (2)	Ring Mail (2)
651	Scale Mail (2)	Scale Mail (2)
652	Chain Mail (2)	Chain Mail (2)
653	Breast Plate (2)	Breast Plate (2)
654	Splint Mail (2)	Splint Mail (2)
655	Plate Mail (2)	Plate Mail (2)
656	Field Plate (2)	Field Plate (2)
657	Light Plate (2)	Light Plate (2)
658	Gothic Plate (2)	Gothic Plate (2)
659	Full Plate Mail (2)	Full Plate Mail (2)
660	Ancient Armor (2)	Ancient Armor (2)
661	Cap (2)	Cap (2)
662	Skull Cap (2)	Skull Cap (2)
663	Helm (2)	Helm (2)
664	Full Helm (2)	Full Helm (2)
665	Great Helm (2)	Great Helm (2)
666	Crown (2)	Crown (2)
667	Buckler (2)	Buckler (2)
668	Small Shield (2)	Small Shield (2)
669	Large Shield (2)	Large Shield (2)
670	Kite Shield (2)	Kite Shield (2)
671	Tower Shield (2)	Tower Shield (2)
672	Gothic Shield (2)	Gothic Shield (2)
673	Sash (2)	Sash (2)
674	Light Belt (2)	Light Belt (2)
675	Belt (2)	Belt (2)
676	Heavy Belt (2)	Heavy Belt (2)
677	Plated Belt (2)	Plated Belt (2)
678	Leather Gloves (2)	Leather Gloves (2)
679	Heavy Gloves (2)	Heavy Gloves (2)
680	Chain Gloves (2)	Chain Gloves (2)
681	Light Gauntlets (2)	Light Gauntlets (2)
682	Gauntlets (2)	Gauntlets (2)
683	Boots (2)	Boots (2)
684	Heavy Boots (2)	Heavy Boots (2)
685	Chain Boots (2)	Chain Boots (2)
686	Light Plated Boots (2)	Light Plated Boots (2)
687	Greaves (2)	Greaves (2)
688	Bone Shield (2)	Bone Shield (2)
689	Spiked Shield (2)	Spiked Shield (2)
690	Mask (2)	Mask (2)
691	Bone Helm (2)	Bone Helm (2)
168	Short Sword (2)	Short Sword (2)
169	Scimitar (2)	Scimitar (2)
170	Saber (2)	Saber (2)
171	Falchion (2)	Falchion (2)
172	Broad Sword (2)	Broad Sword (2)
173	Long Sword (2)	Long Sword (2)
174	War Sword (2)	War Sword (2)
175	Two-Handed Sword (2)	Two-Handed Sword (2)
176	Claymore (2)	Claymore (2)
177	Giant Sword (2)	Giant Sword (2)
178	Bastard Sword (2)	Bastard Sword (2)
179	Flamberge (2)	Flamberge (2)
180	Great Sword (2)	Great Sword (2)
181	Crystal Sword (2)	Crystal Sword (2)
182	Hand Axe (2)	Hand Axe (2)
183	Axe (2)	Axe (2)
184	Double Axe (2)	Double Axe (2)
185	Military Pick (2)	Military Pick (2)
186	War Axe (2)	War Axe (2)
187	Large Axe (2)	Large Axe (2)
188	Broad Axe (2)	Broad Axe (2)
189	Battle Axe (2)	Battle Axe (2)
190	Great Axe (2)	Great Axe (2)
191	Giant Axe (2)	Giant Axe (2)
192	Club (2)	Club (2)
193	Spiked Club (2)	Spiked Club (2)
194	Mace (2)	Mace (2)
195	Morning Star (2)	Morning Star (2)
196	Flail (2)	Flail (2)
197	Scepter (2)	Scepter (2)
198	Grand Scepter (2)	Grand Scepter (2)
199	War Scepter (2)	War Scepter (2)
200	Javelin (2)	Javelin (2)
201	Pilum (2)	Pilum (2)
202	Short Spear (2)	Short Spear (2)
203	Glaive (2)	Glaive (2)
204	Throwing Spear (2)	Throwing Spear (2)
205	Spear (2)	Spear (2)
206	Trident (2)	Trident (2)
207	Brandistock (2)	Brandistock (2)
208	Spetum (2)	Spetum (2)
209	Pike (2)	Pike (2)
210	Dagger (2)	Dagger (2)
211	Dirk (2)	Dirk (2)
212	Kriss (2)	Kriss (2)
213	Blade (2)	Blade (2)
214	Throwing Knife (2)	Throwing Knife (2)
215	Flying Knife (2)	Flying Knife (2)
216	Balanced Knife (2)	Balanced Knife (2)
217	Throwing Axe (2)	Throwing Axe (2)
218	Balanced Axe (2)	Balanced Axe (2)
219	Short Staff (2)	Short Staff (2)
220	Long Staff (2)	Long Staff (2)
221	Gnarled Staff (2)	Gnarled Staff (2)
222	Battle Staff (2)	Battle Staff (2)
223	War Staff (2)	War Staff (2)
224	Bardiche (2)	Bardiche (2)
225	Voulge (2)	Voulge (2)
226	Scythe (2)	Scythe (2)
227	Halberd (2)	Halberd (2)
228	Short Bow (2)	Short Bow (2)
229	Hunter's Bow (2)	Hunter's Bow (2)
230	Long Bow (2)	Long Bow (2)
231	Composite Bow (2)	Composite Bow (2)
232	Short Battle Bow (2)	Short Battle Bow (2)
233	Long Battle Bow (2)	Long Battle Bow (2)
234	Short War Bow (2)	Short War Bow (2)
235	Long War Bow (2)	Long War Bow (2)
692	Quilted Armor (3)	Quilted Armor (3)
693	Leather Armor (3)	Leather Armor (3)
694	Hard Leather Armor (3)	Hard Leather Armor (3)
695	Studded Leather (3)	Studded Leather (3)
696	Ring Mail (3)	Ring Mail (3)
697	Scale Mail (3)	Scale Mail (3)
698	Chain Mail (3)	Chain Mail (3)
699	Breast Plate (3)	Breast Plate (3)
700	Splint Mail (3)	Splint Mail (3)
701	Plate Mail (3)	Plate Mail (3)
702	Field Plate (3)	Field Plate (3)
703	Light Plate (3)	Light Plate (3)
704	Gothic Plate (3)	Gothic Plate (3)
705	Full Plate Mail (3)	Full Plate Mail (3)
706	Ancient Armor (3)	Ancient Armor (3)
707	Cap (3)	Cap (3)
708	Skull Cap (3)	Skull Cap (3)
709	Helm (3)	Helm (3)
710	Full Helm (3)	Full Helm (3)
711	Great Helm (3)	Great Helm (3)
712	Crown (3)	Crown (3)
713	Buckler (3)	Buckler (3)
714	Small Shield (3)	Small Shield (3)
715	Large Shield (3)	Large Shield (3)
716	Kite Shield (3)	Kite Shield (3)
717	Tower Shield (3)	Tower Shield (3)
718	Gothic Shield (3)	Gothic Shield (3)
719	Sash (3)	Sash (3)
720	Light Belt (3)	Light Belt (3)
721	Belt (3)	Belt (3)
722	Heavy Belt (3)	Heavy Belt (3)
723	Plated Belt (3)	Plated Belt (3)
724	Leather Gloves (3)	Leather Gloves (3)
725	Heavy Gloves (3)	Heavy Gloves (3)
726	Chain Gloves (3)	Chain Gloves (3)
727	Light Gauntlets (3)	Light Gauntlets (3)
728	Gauntlets (3)	Gauntlets (3)
729	Boots (3)	Boots (3)
730	Heavy Boots (3)	Heavy Boots (3)
731	Chain Boots (3)	Chain Boots (3)
732	Light Plated Boots (3)	Light Plated Boots (3)
733	Greaves (3)	Greaves (3)
734	Bone Shield (3)	Bone Shield (3)
735	Spiked Shield (3)	Spiked Shield (3)
736	Mask (3)	Mask (3)
737	Bone Helm (3)	Bone Helm (3)
236	Short Sword (3)	Short Sword (3)
237	Scimitar (3)	Scimitar (3)
238	Saber (3)	Saber (3)
239	Falchion (3)	Falchion (3)
240	Broad Sword (3)	Broad Sword (3)
241	Long Sword (3)	Long Sword (3)
242	War Sword (3)	War Sword (3)
243	Two-Handed Sword (3)	Two-Handed Sword (3)
244	Claymore (3)	Claymore (3)
245	Giant Sword (3)	Giant Sword (3)
246	Bastard Sword (3)	Bastard Sword (3)
247	Flamberge (3)	Flamberge (3)
248	Great Sword (3)	Great Sword (3)
249	Crystal Sword (3)	Crystal Sword (3)
250	Hand Axe (3)	Hand Axe (3)
251	Axe (3)	Axe (3)
252	Double Axe (3)	Double Axe (3)
253	Military Pick (3)	Military Pick (3)
254	War Axe (3)	War Axe (3)
255	Large Axe (3)	Large Axe (3)
256	Broad Axe (3)	Broad Axe (3)
257	Battle Axe (3)	Battle Axe (3)
258	Great Axe (3)	Great Axe (3)
259	Giant Axe (3)	Giant Axe (3)
260	Club (3)	Club (3)
261	Spiked Club (3)	Spiked Club (3)
262	Mace (3)	Mace (3)
263	Morning Star (3)	Morning Star (3)
264	Flail (3)	Flail (3)
265	Scepter (3)	Scepter (3)
266	Grand Scepter (3)	Grand Scepter (3)
267	War Scepter (3)	War Scepter (3)
268	Javelin (3)	Javelin (3)
269	Pilum (3)	Pilum (3)
270	Short Spear (3)	Short Spear (3)
271	Glaive (3)	Glaive (3)
272	Throwing Spear (3)	Throwing Spear (3)
273	Spear (3)	Spear (3)
274	Trident (3)	Trident (3)
275	Brandistock (3)	Brandistock (3)
276	Spetum (3)	Spetum (3)
277	Pike (3)	Pike (3)
278	Dagger (3)	Dagger (3)
279	Dirk (3)	Dirk (3)
280	Kriss (3)	Kriss (3)
281	Blade (3)	Blade (3)
282	Throwing Knife (3)	Throwing Knife (3)
283	Flying Knife (3)	Flying Knife (3)
284	Balanced Knife (3)	Balanced Knife (3)
285	Throwing Axe (3)	Throwing Axe (3)
286	Balanced Axe (3)	Balanced Axe (3)
287	Short Staff (3)	Short Staff (3)
288	Long Staff (3)	Long Staff (3)
289	Gnarled Staff (3)	Gnarled Staff (3)
290	Battle Staff (3)	Battle Staff (3)
291	War Staff (3)	War Staff (3)
292	Bardiche (3)	Bardiche (3)
293	Voulge (3)	Voulge (3)
294	Scythe (3)	Scythe (3)
295	Halberd (3)	Halberd (3)
296	Short Bow (3)	Short Bow (3)
297	Hunter's Bow (3)	Hunter's Bow (3)
298	Long Bow (3)	Long Bow (3)
299	Composite Bow (3)	Composite Bow (3)
300	Short Battle Bow (3)	Short Battle Bow (3)
301	Long Battle Bow (3)	Long Battle Bow (3)
302	Short War Bow (3)	Short War Bow (3)
303	Long War Bow (3)	Long War Bow (3)
738	Quilted Armor (4)	Quilted Armor (4)
739	Leather Armor (4)	Leather Armor (4)
740	Hard Leather Armor (4)	Hard Leather Armor (4)
741	Studded Leather (4)	Studded Leather (4)
742	Ring Mail (4)	Ring Mail (4)
743	Scale Mail (4)	Scale Mail (4)
744	Chain Mail (4)	Chain Mail (4)
745	Breast Plate (4)	Breast Plate (4)
746	Splint Mail (4)	Splint Mail (4)
747	Plate Mail (4)	Plate Mail (4)
748	Field Plate (4)	Field Plate (4)
749	Light Plate (4)	Light Plate (4)
750	Gothic Plate (4)	Gothic Plate (4)
751	Full Plate Mail (4)	Full Plate Mail (4)
752	Ancient Armor (4)	Ancient Armor (4)
753	Cap (4)	Cap (4)
754	Skull Cap (4)	Skull Cap (4)
755	Helm (4)	Helm (4)
756	Full Helm (4)	Full Helm (4)
757	Great Helm (4)	Great Helm (4)
758	Crown (4)	Crown (4)
759	Buckler (4)	Buckler (4)
760	Small Shield (4)	Small Shield (4)
761	Large Shield (4)	Large Shield (4)
762	Kite Shield (4)	Kite Shield (4)
763	Tower Shield (4)	Tower Shield (4)
764	Gothic Shield (4)	Gothic Shield (4)
765	Sash (4)	Sash (4)
766	Light Belt (4)	Light Belt (4)
767	Belt (4)	Belt (4)
768	Heavy Belt (4)	Heavy Belt (4)
769	Plated Belt (4)	Plated Belt (4)
770	Leather Gloves (4)	Leather Gloves (4)
771	Heavy Gloves (4)	Heavy Gloves (4)
772	Chain Gloves (4)	Chain Gloves (4)
773	Light Gauntlets (4)	Light Gauntlets (4)
774	Gauntlets (4)	Gauntlets (4)
775	Boots (4)	Boots (4)
776	Heavy Boots (4)	Heavy Boots (4)
777	Chain Boots (4)	Chain Boots (4)
778	Light Plated Boots (4)	Light Plated Boots (4)
779	Greaves (4)	Greaves (4)
780	Bone Shield (4)	Bone Shield (4)
781	Spiked Shield (4)	Spiked Shield (4)
782	Mask (4)	Mask (4)
783	Bone Helm (4)	Bone Helm (4)
304	Short Sword (4)	Short Sword (4)
305	Scimitar (4)	Scimitar (4)
306	Saber (4)	Saber (4)
307	Falchion (4)	Falchion (4)
308	Broad Sword (4)	Broad Sword (4)
309	Long Sword (4)	Long Sword (4)
310	War Sword (4)	War Sword (4)
311	Two-Handed Sword (4)	Two-Handed Sword (4)
312	Claymore (4)	Claymore (4)
313	Giant Sword (4)	Giant Sword (4)
314	Bastard Sword (4)	Bastard Sword (4)
315	Flamberge (4)	Flamberge (4)
316	Great Sword (4)	Great Sword (4)
317	Crystal Sword (4)	Crystal Sword (4)
318	Hand Axe (4)	Hand Axe (4)
319	Axe (4)	Axe (4)
320	Double Axe (4)	Double Axe (4)
321	Military Pick (4)	Military Pick (4)
322	War Axe (4)	War Axe (4)
323	Large Axe (4)	Large Axe (4)
324	Broad Axe (4)	Broad Axe (4)
325	Battle Axe (4)	Battle Axe (4)
326	Great Axe (4)	Great Axe (4)
327	Giant Axe (4)	Giant Axe (4)
328	Club (4)	Club (4)
329	Spiked Club (4)	Spiked Club (4)
330	Mace (4)	Mace (4)
331	Morning Star (4)	Morning Star (4)
332	Flail (4)	Flail (4)
333	Scepter (4)	Scepter (4)
334	Grand Scepter (4)	Grand Scepter (4)
335	War Scepter (4)	War Scepter (4)
336	Javelin (4)	Javelin (4)
337	Pilum (4)	Pilum (4)
338	Short Spear (4)	Short Spear (4)
339	Glaive (4)	Glaive (4)
340	Throwing Spear (4)	Throwing Spear (4)
341	Spear (4)	Spear (4)
342	Trident (4)	Trident (4)
343	Brandistock (4)	Brandistock (4)
344	Spetum (4)	Spetum (4)
345	Pike (4)	Pike (4)
346	Dagger (4)	Dagger (4)
347	Dirk (4)	Dirk (4)
348	Kriss (4)	Kriss (4)
349	Blade (4)	Blade (4)
350	Throwing Knife (4)	Throwing Knife (4)
351	Flying Knife (4)	Flying Knife (4)
352	Balanced Knife (4)	Balanced Knife (4)
353	Throwing Axe (4)	Throwing Axe (4)
354	Balanced Axe (4)	Balanced Axe (4)
355	Short Staff (4)	Short Staff (4)
356	Long Staff (4)	Long Staff (4)
357	Gnarled Staff (4)	Gnarled Staff (4)
358	Battle Staff (4)	Battle Staff (4)
359	War Staff (4)	War Staff (4)
360	Bardiche (4)	Bardiche (4)
361	Voulge (4)	Voulge (4)
362	Scythe (4)	Scythe (4)
363	Halberd (4)	Halberd (4)
364	Short Bow (4)	Short Bow (4)
365	Hunter's Bow (4)	Hunter's Bow (4)
366	Long Bow (4)	Long Bow (4)
367	Composite Bow (4)	Composite Bow (4)
368	Short Battle Bow (4)	Short Battle Bow (4)
369	Long Battle Bow (4)	Long Battle Bow (4)
370	Short War Bow (4)	Short War Bow (4)
371	Long War Bow (4)	Long War Bow (4)
784	Quilted Armor (5)	Quilted Armor (5)
785	Leather Armor (5)	Leather Armor (5)
786	Hard Leather Armor (5)	Hard Leather Armor (5)
787	Studded Leather (5)	Studded Leather (5)
788	Ring Mail (5)	Ring Mail (5)
789	Scale Mail (5)	Scale Mail (5)
790	Chain Mail (5)	Chain Mail (5)
791	Breast Plate (5)	Breast Plate (5)
792	Splint Mail (5)	Splint Mail (5)
793	Plate Mail (5)	Plate Mail (5)
794	Field Plate (5)	Field Plate (5)
795	Light Plate (5)	Light Plate (5)
796	Gothic Plate (5)	Gothic Plate (5)
797	Full Plate Mail (5)	Full Plate Mail (5)
798	Ancient Armor (5)	Ancient Armor (5)
799	Cap (5)	Cap (5)
800	Skull Cap (5)	Skull Cap (5)
801	Helm (5)	Helm (5)
802	Full Helm (5)	Full Helm (5)
803	Great Helm (5)	Great Helm (5)
804	Crown (5)	Crown (5)
805	Buckler (5)	Buckler (5)
806	Small Shield (5)	Small Shield (5)
807	Large Shield (5)	Large Shield (5)
808	Kite Shield (5)	Kite Shield (5)
809	Tower Shield (5)	Tower Shield (5)
810	Gothic Shield (5)	Gothic Shield (5)
811	Sash (5)	Sash (5)
812	Light Belt (5)	Light Belt (5)
813	Belt (5)	Belt (5)
814	Heavy Belt (5)	Heavy Belt (5)
815	Plated Belt (5)	Plated Belt (5)
816	Leather Gloves (5)	Leather Gloves (5)
817	Heavy Gloves (5)	Heavy Gloves (5)
818	Chain Gloves (5)	Chain Gloves (5)
819	Light Gauntlets (5)	Light Gauntlets (5)
820	Gauntlets (5)	Gauntlets (5)
821	Boots (5)	Boots (5)
