Index	Name
Skillname362	Eagle Eye
Skillsd362	increased damage / attack rate penalty
Skillld362	aim and greatly increase damage\nsacrifices attack rate in order to improve
Skillan362	Eagle Eye
Skillname363	Legendary Arrow
Skillsd363	legendary 1.09 guided arrow
Skillld363	hits multiple times with pierce\nalways hits and\nwith some damage penalty\nlegendary 1.09 "piercing" guided arrow
Skillan363	Legendary Arrow
Skillname364	Dance of Death
Skillsd364	whirling dance of death
Skillld364	legions of your enemies\nthat cuts a path through the\na whirling dance of death
Skillan364	Dance of Death
Skillname365	Fire Wall
Skillsd365	creates a wall of flame
Skillld365	blocks or burns your enemies\ncreates a wall of flame that
Skillan365	Fire Wall
Skillname366	Frost Nova
Skillsd366	creates a freezing ring
Skillld366	and slows all nearby enemies\ncreates an expanding ring of ice that damages
Skillan366	Frost Nova
Skillname367	Time Stop
Skillsd367	stops time in area of effect
Skillld367	dead in their tracks\nat the time of casting are stopped\nall creatures in the area of effect
Skillan367	Time Stop
Skillname368	Fanatic Swing
Skillsd368	attacks multiple adjacent enemies
Skillld368	faster but does less damage than zeal\nattacks multiple adjacent enemies
Skillan368	Fanatic Swing
Skillname369	Aerial Guard
Skillsd369	enhances block and recovery
Skillld369	total cast rate is below -50%)\n(you can't cast a spell if your\nthe airflow bothers casting spells\nenhances your block and hit recovery\na spirit of the air protects you
Skillan369	Aerial Guard
Skillname370	Fissure
Skillsd370	open the earth to burn enemies
Skillld370	burning them to a crisp\nopen volcanic vents below your enemies,
Skillan370	Fissure
Skillname371	Twister
Skillsd371	release several small whirlwinds
Skillld371	cut a path through your enemies\nrelease several small whirlwinds that
Skillan371	Twister
Skillname372	Pierce Flesh & Bone
Skillsd372	curse - lowers enemies Poison & Magic resistance
Skillld372	lowers maximum Poison & Magic resistances of hostile players\nlowers Poison & Magic resistances of monsters\ncurses an enemy to take more damage from Poison & Magic attacks
Skillan372	Pierce Flesh & Bone
Skillname373	Killer Scythe
Skillsd373	attacks all adjacent targets
Skillld373	with a polearm weapon\nattacks all adjacent targets
Skillan373	Killer Scythe
Skillname374	Hell's Gate
Skillsd374	calls souls from hell
Skillld374	to injure enemies\ncalls restless souls from hell
Skillan374	Hell's Gate
Skillname375	Hydra
Skillsd375	summons multi-headed fire beast
Skillld375	to reduce your enemies to ashes\nsummons a multi-headed beast of flame
Skillan375	Hydra
Skillname376	Blade Fury
Skillsd376	throw spinning blades
Skillld376	to slice up your enemies\nthrow spinning blades
Skillan376	Blade Fury
Skillname377	Aura of Divinity
Skillsd377	improves skills and experience gained
Skillld377	and experience gained\nadds a bonus to all skill levels
Skillan377	Aura of Divinity
Skillname378	Arrow of Confession
Skillsd378	slain monsters rest in peace
Skillld378	and let monsters rest in peace\na holy arrow or bolt that saves souls
Skillan378	Arrow of Conf.
Skillname379	Sacred Piercer
Skillsd379	piercing vs undead/demons arrow
Skillld379	against undead and demons\nenemies and adds extra damage\nenchants an arrow or bolt that pierce
Skillan379	Sacred Piercer
Skillname380	Holy Ward
Skillsd380	creates a sacred totem
Skillld380	that causes nearby monsters to flee\nits corpse into a blessed entity\npurifies a slain monster and turns
Skillan380	Holy Ward
Skillname381	Summon Anointed Bear
Skillsd381	summon an anointed bear
Skillld381	summon a faithful anointed bear
Skillan381	Summon Anointed Bear
Skillname382	Ancients' Call
Skillsd382	lower enemy resistances
Skillld382	elemental attacks by lowering enemy resistances\nwar cry that increases the damage of your
Skillan382	Ancients' Call
Skillname383	Phantom Hatchets
Skillsd383	throws multiple hatchets
Skillld383	deadly bunch of flying hatchets\nchanges a thrown weapon into a
Skillan383	Phantom Hatchets
Skillname384	Berserk Fury
Skillsd384	a magical bolt that splits on impact
Skillld384	magical bolt that splits on impact\nchanges a thrown weapon into a powerful
Skillan384	Berserk Fury
Skillname385	Nova
Skillsd385	creates an electrically charged ring
Skillld385	to shock nearby enemies\ncreates an expanding ring of lightning
Skillan385	Nova
Skillname386	Thunder Storm
Skillsd386	summons a powerful tempest
Skillld386	your enemies with bolts of lightning\nsummons a deadly thunderstorm that strikes
Skillan386	Thunder Storm
Skillname387	Sandstorm
Skillsd387	whirls up a sandstorm
Skillld387	that damages all nearby enemies\nmagically enchanted debris\nwhirls up a fierce storm of
Skillan387	Sandstorm
Skillname388	Iron Claws
Skillsd388	pierces and destroys target's armor
Skillld388	with ferocious iron claws\npierce and destroy target's armor\nwhen in werewolf or elemental form,
Skillan388	Iron Claws
Skillname389	Cow Balloon
Skillsd389	your favorite rubber moo moo
Skillld389	that draws fire from enemies\nyour favorite rubber moo moo
Skillan389	Cow Balloon
Skillname390	Charged Claws
Skillsd390	lightning charged attack
Skillld390	and releases charged bolts upon impact\nadds lightning damage to melee attack\nwhen in werewolf or elemental form,
Skillan390	Charged Claws
Skillname391	Bone Spear
Skillsd391	summons a deadly spike of bone
Skillld391	summons a deadly spike of bone to impale your enemies
Skillan391	Bone Spear
Skillname392	Shade Armor
Skillsd392	improves defense and damage resistance
Skillld392	resistance against physical attacks\nwhen cast, increases defense and
Skillan392	Shade Armor
Skillname393	Shuriken
Skillsd393	throws knives to multiple targets
Skillld393	can only be used with throwing knives\nto multiple nearby enemies\nthrows ninja knives in a row
Skillan393	Shuriken
Skillname394	Iaigiri
Skillsd394	ininterruptible two-handed weapon attack
Skillld394	uninterruptible and improves defense\nattack and parry with a two-handed weapon\n\nFinishing Move
Skillan394	Iaigiri
Skillname395	Teeth
Skillsd395	fires barbed teeth
Skillld395	fires a barrage of summoned barbed teeth
Skillan395	Teeth
Skillname396	Cold Wave
Skillsd396	creates a moving wall of ice
Skillld396	that chills your enemies\ncreates a moving wall of ice
Skillan396	Cold Wave
unicharm	Carry One Item Check
The Perfect Cell	The Perfect Cell
Yello Jello	Yello Jello
Lothar's Will	Lothar's Will
Deviant Cell	Deviant Cell
Vlad Tepe's Sustenance	Vlad Tepe's Sustenance
Something Wicked	Something Wicked
The Unknown Hero	The Unknown Hero
Fallen Star	Fallen Star
Dragon Eye	Dragon Eye
Ring of Vengeance	Ring of Vengeance
Elemental Jewel	Elemental Jewel
Zodiac Band	Zodiac Band
The One Ring	The One Ring
Lily Petal	Lily Petal
Red Rose Petal	Red Rose Petal
Violet Petal	Violet Petal
Dandelion Petal	Dandelion Petal
Cactus Petal	Cactus Petal
White Rose Petal	White Rose Petal
Forget-Me-Not Petal	Forget-Me-Not Petal
Khelek's Crystal Band	Khelek's Crystal Band
Madawc's Frenzy	Madawc's Frenzy
Vorador's Essence	Vorador's Essence
Rock of Aadeyen	Rock of Aadeyen
Alakashar Rahl	Alakashar Rahl
Elven Blessing	Elven Blessing
Lilith's Heart	Lilith's Heart
Killashandra Ree's Black C	Killashandra Ree's Black Crystal
The Mad Celt's Shining Sparkly	The Mad Celt's Shining Sparkly
BlackMage's Knucklebone	BlackMage's Knucklebone
The Tipsy Donut	The Tipsy Donut
Yagul's Wrath	Yagul's Wrath
Dfuzzz's Fingerguard	Dfuzzz's Fingerguard
Killjoy's Attitude	Killjoy's Attitude
Lovers' Pendant	Lovers' Pendant
Eye of the Witch	Eye of the Witch
Collar of the Minotaur	Collar of the Minotaur
Beads of the Guardian	Beads of the Guardian
Eye of the Beholder	Eye of the Beholder
Spellcasters Aide	Spellcasters Aide
Talisman of Benzaiten	Talisman of Benzaiten
Talisman of Kisshoten	Talisman of Kisshoten
Talisman of Bishamonten	Talisman of Bishamonten
Talisman of Hotei	Talisman of Hotei
Talisman of Ebisu	Talisman of Ebisu
Talisman of Daikokuten	Talisman of Daikokuten
Talisman of Fukurokuju	Talisman of Fukurokuju
Jade's Locket	Jade's Locket
Khisanth	Khisanth
Daeveran's Stone	Daeveran's Stone
Holy Deviant	Holy Deviant
Grim Creaper	Grim Creaper
Valhalla's Pendant	Valhalla's Pendant
Sub Sanity	Sub Sanity
The Mistress' Leather Collar	The Mistress' Leather Collar
Smaqdoun's Painful Pride	Smaqdoun's Painful Pride
The Cursed Donut	The Cursed Donut
BlackKnight's Holy Signet	BlackKnight's Holy Signet
Yagul's Bloody Rage	Yagul's Bloody Rage
Plague's Last Arrowhead	Plague's Last Arrowhead
Dweia's Revenge	Dweia's Revenge
Jindujun	Jindujun
Bohemian Stone	Bohemian Stone
Lady Eboshi's Greed	Lady Eboshi's Greed
Icestorm Shard	Icestorm Shard
Nexus Star	Nexus Star
Salamander Stone	Salamander Stone
Smiiiff Stone	Smiiiff Stone
Larias' Licentious Lament	Larias' Licentious Lament
Sescheronya's Spark	Sescheronya's Spark
Ideal Craft	Ideal Craft
Kenji's Winged Arrows	Kenji's Winged Arrows
Delthanes' Enchanted Bolts	Delthanes' Enchanted Bolts
Quiver of Prince Ashitaka	Quiver of Prince Ashitaka
Casca's Deadly Bolts	Casca's Deadly Bolts
Legolas' Quiver	Legolas' Quiver
Borgoff's Bolts	Borgoff's Bolts
Hijikata's Heart-blood	Hijikata's Heart-blood
The Diamond Hairband	The Diamond Hairband
Zan-Esus' Commitment	Zan-Esus' Commitment
Lunar Charm	Lunar Charm
Heart of Jewels	Heart of Jewels
Krok's Basher	Krok's Basher
Treefeller	Treefeller
The Skeleton Hunter	The Skeleton Hunter
High-General's Pick	High-General's Pick
Axe of Souls	Axe of Souls
Glowblast	Glowblast
Murderous Axe	Murderous Axe
Lord of Carnage	Lord of Carnage
Raka's Folly	Raka's Folly
The Annihilator	The Annihilator
Axe of the Elements	Axe of the Elements
The Butcher's Cleaver	The Butcher's Cleaver
Double Bite	Double Bite
Sadistic Warlord	Sadistic Warlord
Hacker	Hacker
Wolf Claw	Wolf Claw
Lifebane	Lifebane
Fleshchew	Fleshchew
Griswold's Revenge	Griswold's Revenge
Lifecleaver	Lifecleaver
Rohmshun	Rohmshun
Alea Jacta Est	Alea Jacta Est
Thorgrim's Saviour	Thorgrim's Saviour
Gold Digger	Gold Digger
Iceshard	Iceshard
Focus of Unlife	Focus of Unlife
Wicked Axe	Wicked Axe
Meat Cleaver	Meat Cleaver
Wings of the Fallen Phoenix	Wings of the Fallen Phoenix
Barbaric Devastator	Barbaric Devastator
The Green Lantern	The Green Lantern
Master of Puppets	Master of Puppets
Necromonic Tool	Necromonic Tool
Wand of Spirits	Wand of Spirits
Lucrecius' Power	Lucrecius' Power
Jugalator	Jugalator
Cinderspark	Cinderspark
Blade of the Reaper	Blade of the Reaper
Rusalka's Femur	Rusalka's Femur
Wand of Rathma	Wand of Rathma
Skull of Horazon	Skull of Horazon
Jr Eyes	Eye of Jr
Arm of the Skeleton	Arm of the Skeleton
Bone Reaver	Bone Reaver
Secret of the Ooze	Secret of the Ooze
Essence of Trang-Oul	Essence of Trang-Oul
Song of the Damned	Song of the Damned
The Last Rites	The Last Rites
Holy Icon	Holy Icon
Blessed Avenger	Blessed Avenger
Redeemer of the Light	Redeemer of the Light
Demon Bane	Demon Bane
Sunblade	Sunblade
Righteous Avenger	Righteous Avenger
Demon Slayer	Demon Slayer
Agent of the Light	Agent of the Light
Scepter of the Sorcerer-Kings	Scepter of the Sorcerer-Kings
Excalibur	Excalibur
Liberation	Liberation
Judgement	Judgement
Instrument of Purification	Instrument of Purification
Redemption	Redemption
Holy Avenger	Holy Avenger
Inifuss Branch	Inifuss Branch
Woodfist's Arm	Woodfist's Arm
The Horror	The Horror
Bonemash	Bonemash
Arc's Skewer	Arc's Skewer
Grimbold's Flail	Grimbold's Flail
Silver Rule	Silver Rule
Bul-Kathos' Rage	Bul-Kathos' Rage
Arreat's Peak	Arreat's Peak
Koth's Cudgel	Koth's Cudgel
Rakanishu's Staff	Rakanishu's Staff
Blood Splinter	Blood Splinter
Dreamflange	Dreamflange
Starshine	Starshine
Demonfever	Demonfever
Schaeffer's Hammer	Schaeffer's Hammer
Vulcan's Piledriver	Vulcan's Piledriver
Justicar Militiari	Justicar Militiari
Caveman's Fury	Caveman's Fury
Spirit of the Forest	Spirit of the Forest
Darth Maul	Darth Maul
Caesar's Revenge	Caesar's Revenge
Butcher's Tenderizer	Butcher's Tenderizer
Thunder Star	Thunder Star
Miller's Hammer	Miller's Hammer
Hammer of Bogardan	Hammer of Bogardan
Thor's Hammer	Thor's Hammer
Umbar's Blade	Umbar's Blade
The Rising Sun	The Rising Sun
Tavern's Blade	Tavern's Blade
Ironslice	Ironslice
Rainbow's Power	Rainbow's Power
Numenorean Iron	Numenorean Iron
Storm's Charge	Storm's Charge
Tribesman's Focus	Tribesman's Focus
Darkteflan	Darkteflan
Devilish Fear	Devilish Fear
Falcon's Pride	Falcon's Pride
Gonnermouth's Blade	Gonnermouth's Blade
Blizzard's Sword	Blizzard's Sword
The Barbaric Totem	The Barbaric Totem
Magma Spike	Magma Spike
Scourge of the Twin Seas	Scourge of the Twin Seas
Soulforge	Soulforge
The Desert Wind	The Desert Wind
Frost Shard	Frost Shard
Zakarum Blade	Zakarum Blade
Celestial Avenger	Celestial Avenger
Mithril Sword	Mithril Sword
The Vampire	The Vampire
Black Death	Black Death
Stone Brenner	Stone Brenner
Jeldaria's Focus	Jeldaria's Focus
Inarius' Fall	Inarius' Fall
Terminus Est	Terminus Est
Slave Warrior's Edge	Slave Warrior's Edge
Twinkle	Twinkle
Icing Death	Icing Death
The Executioner's Blade	The Executioner's Blade
Diamondedge	Diamondedge
Glacial Form	Glacial Form
Soul Singer	Soul Singer
Rome's Victory	Rome's Victory
Blade of Righteousness	Blade of Righteousness
Reins of Power	Reins of Power
Mitsurugi's Aide	Mitsurugi's Aide
Blackened Blade of Arkanon	Blackened Blade of Arkanon
The Fires of Sunlight	The Fires of Sunlight
The Grandfather	The Grandfather
Yegg's Firedagger	Yegg's Firedagger
Requier's Skill	Requier's Skill
The Golden Spike	The Golden Spike
Anguirel	Anguirel
The Touch of Death	The Touch of Death
Sirian's Infinite Knives	Sirian's Infinite Knives
Trang'Oul's Claw	Trang'Oul's Claw
Wizardspike	Wizardspike
Throatslitter	Throatslitter
Death's Scythe	Death's Scythe
The Horn of Balor	The Horn of Balor
Rathma's Blade	Rathma's Blade
Famine	Famine
Mordenkainen's Dagger	Mordenkainen's Dagger
Blade of Corruption	Blade of Corruption
The Trainee's Shuriken	The Trainee's Shuriken
The Lumberjack's Toy	The Lumberjack's Toy
The Surgeon	The Surgeon
The Miner	The Miner
Hail of Bolts	Hail of Bolts
LED	LED
Ric's Faith	Ric's Faith
Free Lance	Free Lance
Flying Impaler	Flying Impaler
Fluffy Rabbit's Hare-y Javelin	Fluffy Rabbit's Hare-y Javelin
Larzuk's Aim	Larzuk's Aim
Morgue	Morgue
Battle Hymn	Battle Hymn
The Hurricane	The Hurricane
Minotaur's Sidearm	Minotaur's Sidearm
Gilded Spikes	Gilded Spikes
Septic Needle	Septic Needle
Revenant's Spear of the Vampyr	Revenant's Spear of the Vampyr
Futurebreeze	Futurebreeze
Olympus Hand	Olympus Hand
Titan's Revenge	Titan's Revenge
Malah's Aid	Malah's Aid
The Assassin's Stiletto	The Assassin's Stiletto
Dark Knight's Dread	Dark Knight's Dread
Unicorn's Horn	Unicorn's Horn
Hephasto's Last Project	Hephasto's Last Project
The Opilus Apprentice	The Opilus Apprentice
Olympian's Javelin	Olympian's Javelin
Johan's Picket	Johan's Picket
Rainbow Rocket	Rainbow Rocket
Moby's Demise	Moby's Demise
Zeus' Bolts	Zeus' Bolts
Rising Sun	Rising Sun
Supercharged Rod	Supercharged Rod
Poseidon's Trident	Poseidon's Trident
Forzan's Rage	Forzan's Rage
Rogerio's Lance	Rogerio's Lance
Rod of Zerae	Rod of Zerae
Uthuala's Crest	Uthuala's Crest
Lance of Celestia	Lance of Celestia
Zerae's Point	Zerae's Point
Gift of the Sea	Gift of the Sea
Kaihlanna's Pride	Kaihlanna's Pride
Tears of Pain	Tears of Pain
The Dragoon Shaft	The Dragoon Shaft
Illusionary Pain	Illusionary Pain
Lycander's Flank	Lycander's Flank
Backbiter	Backbiter
Defense of Atlantis	Defense of Atlantis
Dragon's Breath	Dragon's Breath
Storm Seeker	Storm Seeker
Lightfoot	Lightfoot
Rotting Splinter	Rotting Splinter
Raiden's Staff	Raiden's Staff
Eron's Bardiche	Eron's Bardiche
Lawful Arm	Lawful Arm
Blade of Oblivion	Blade of Oblivion
Hewson's Poleaxe	Hewson's Poleaxe
Infidel's Rule	Infidel's Rule
Eternal Rest	Eternal Rest
Defender of the Highlands	Defender of the Highlands
Bill of the Crane Shamans	Bill of the Crane Shamans
Partizan of Light	Partizan of Light
The Will of Hatred	The Will of Hatred
Instrument of Destruction	Instrument of Destruction
Call of the Guardian	Call of the Guardian
Nine Lives Stealer	Nine Lives Stealer
Soul Reaver	Soul Reaver
Sultan's Conqueror	Sultan's Conqueror
Almraizer	Almraizer
Eternal Reign	Eternal Reign
Zann Esu's Raiment	Zann Esu's Raiment
The Fradstik	The Fradstik
Phenom's Rule	Phenom's Rule
Morquan's Aura	Morquan's Aura
Yoyo's Sanity	Yoyo's Sanity
Infinite Thought	Infinite Thought
Staff of the Horadrim	Staff of the Horadrim
The Staff of Aesculapius	The Staff of Aesculapius
Doomspire	Doomspire
The Staff of Erana	The Staff of Erana
Tal Rasha's Walking Stick	Tal Rasha's Walking Stick
The Secret of Mana	The Secret of Mana
Burning Sands	Burning Sands
Magelord's Assistant	Magelord's Assistant
The Protector	The Protector
Dragon Staff	Dragon Staff
Vizjeris' Knowledge	Vizjeris' Knowledge
Blade of the Fallen Angel	Blade of the Fallen Angel
Frostarc	Frostarc
Firebrander	Firebrander
Bakou's Sharpshooter	Bakou's Sharpshooter
Ancient Piercer	Ancient Piercer
Plaguebearer	Plaguebearer
Quiveraiden	Quiveraiden
Sparkraven	Sparkraven
Fuego	Fuego
Scilla's Nimbleness	Scilla's Nimbleness
Bow of the Stars	Bow of the Stars
Kashya's Issue	Kashya's Issue
Rotstring	Rotstring
Raven's Cord	Raven's Cord
Titan's Wake	Titan's Wake
The Harp of Souls	The Harp of Souls
The Keening	The Keening
Eaglehorn	Eaglehorn
Zerae's Gift	Zerae's Gift
Oxhorn	Oxhorn
Lycander's Aim	Lycander's Aim
Heartseeker	Heartseeker
Robin Hood's Precision	Robin Hood's Precision
Karaniis' Bow of Incandesence	Karaniis' Bow of Incandesence
Gnat Sting	Gnat Sting
Bloodraven's Arch	Bloodraven's Arch
Moonbeam	Moonbeam
Undead's Blight	Undead's Blight
Wild Airs of the Elements	Wild Airs of the Elements
The Guardian	The Guardian
Goldfinger	Goldfinger
Artemis' Wrath	Artemis' Wrath
Enigma	Enigma
Maija's Menace	Maija's Menace
Rapid Frenzy	Rapid Frenzy
Firespitter	Firespitter
Polar Boltcaster	Polar Boltcaster
Unholy Dartgun	Unholy Dartgun
Gaashtak	Gaashtak
The Needler	The Needler
Cataclysm	Cataclysm
Magnium	Magnium
Qoto's Bow of Fortuitous Battle	Qoto's Bow of Fortuitous Battle
Krall's Thunder	Krall's Thunder
Deadly Hunter	Deadly Hunter
Scope of the Hawk	Scope of the Hawk
Chaos Launcher	Chaos Launcher
Deadly Precision	Deadly Precision
Hoshviscera	Hoshviscera
Ghoul's Touch	Ghoul's Touch
Diamond Cuff	Diamond Cuff
Shadow Slice	Shadow Slice
Soulsear	Soulsear
Scratch of Persia	Scratch of Persia
Threaded Spines	Threaded Spines
Royal Grapple	Royal Grapple
Phalzyr's Frenzy	Phalzyr's Frenzy
Ensnare	Ensnare
Quill Giant's Spine	Quill Giant's Spine
Sparkmonger	Sparkmonger
Doom's Apprentice	Doom's Apprentice
Scratch of the Elements	Scratch of the Elements
Fangs of the King Cobra	Fangs of the King Cobra
Warpfist	Warpfist
Solistus' Masamune Edge	Solistus' Masamune Edge
Clavo Platino	Clavo Platino
Excalibria	Excalibria
Polar Edge	Polar Edge
The Freedom of Imprisonment	The Freedom of Imprisonment
Raja's Majesty	Raja's Majesty
Viz-Jaq'taar's Invention	Viz-Jaq'taar's Invention
Slight of Hand	Slight of Hand
Muramasa Sword	Muramasa Sword
Xiao Ji Ji	Xiao Ji Ji
Cruel Heart	Cruel Heart
Hell's Torment	Hell's Torment
Drannor's Claw	Drannor's Claw
Orb of the Red Dragon	Orb of the Red Dragon
Azimuth's Regard	Azimuth's Regard
Apocalypse Stone	Apocalypse Stone
Magica Strife	Magica Strife
Auraura's Jewel	Auraura's Jewel
The Oculus	The Oculus
Orb of the Horadrim	Orb of the Horadrim
Wrath of Asmodeus	Wrath of Asmodeus
Heart of the Succubi	Heart of the Succubi
Baal's Eye	Baal's Eye
Spacial Distortion	Spacial Distortion
Cap of the Raven	Cap of the Raven
Warriors Coif	Warriors Coif
Obsidian Helm	Obsidian Helm
Sparhawk's Spirit	Sparhawk's Spirit
The Wanderer's Guard	The Wanderer's Guard
Fearful Bane	Fearful Bane
Albrieght's Bonemask	Albrieght's Bonemask
Raging Wolf	Raging Wolf
Leoric's Rule	Leoric's Rule
Crown of the Mountain King	Crown of the Mountain King
Cap of the Blessed	Cap of the Blessed
Knowledge	Knowledge
The Eagle Helm	The Eagle Helm
Spirit of Life	Spirit of Life
Veil of Steel	Veil of Steel
Burial Mask of Marduuk	Burial Mask of Marduuk
The Borgov's Skull	The Borgov's Skull
Gotterdammerung	Gotterdammerung
Royal Circlet	Royal Circlet
Dwarven Spirits	Dwarven Spirits
Servant's Leathers	Servant's Leathers
Beowulf's Mask	Beowulf's Mask
Golem Shell	Golem Shell
Arthur's Crown	Arthur's Crown
Visor of the Tropics	Visor of the Tropics
Diablo's Horns	Diablo's Horns
Death's Cowl	Death's Cowl
Spirit of Genghis Khan	Spirit of Genghis Khan
Arreat's Faceplate	Arreat's Faceplate
Bruenor's Cranium	Bruenor's Cranium
The Rainbow Cloak	The Rainbow Cloak
Zuez' Padding	Zuez' Padding
Gecko's Leather	Gecko's Leather
Ragegarb	Ragegarb
Rathma's Protector	Rathma's Protector
Mail of the Shadows	Mail of the Shadows
Fearless Garb	Fearless Garb
Mail of the Sun	Mail of the Sun
Rasputin's Chestplate	Rasputin's Chestplate
Darkmage's Robe	Darkmage's Robe
Krujoy's Mail	Krujoy's Mail
Flashpoint Armor	Flashpoint Armor
Ironlord's Plate	Ironlord's Plate
Plate of Spikes	Plate of Spikes
Frozen Soulbearer	Frozen Soulbearer
Spikes of the Rhyno	Spikes of the Rhyno
Lightbringer's Revenge	Lightbringer's Revenge
Corrupted Sanctuary	Corrupted Sanctuary
Steel of Legends	Steel of Legends
Shroud of Azalin	Shroud of Azalin
Robe of the White Mage	Robe of the White Mage
Black Armor	Black Armor
Demon Skin	Demon Skin
Palashia's Defense	Palashia's Defense
Robe of the Phoenix	Robe of the Phoenix
Ancient Guardian	Ancient Guardian
Armor of the Wind	Armor of the Wind
Scarab Demon Carapace	Scarab Demon Carapace
Wisdom's Wrap	Wisdom's Wrap
Mountain's Skin	Mountain's Skin
Arkaine's Valor	Arkaine's Valor
Armor of the Deep	Armor of the Deep
Piotyr's Plate	Piotyr's Plate
Templar Protector	Templar Protector
The Iron Maiden	The Iron Maiden
Armor of the Dragon Mage	Armor of the Dragon Mage
Drizzt's Mithril	Drizzt's Mithril
Demonspike Coat	Demonspike Coat
Lothar's Cape	Lothar's Cape
Nightscape	Nightscape
Cottonmouth Jacket	Cottonmouth Jacket
Hellrust	Hellrust
Brilliance	Brilliance
Chains of Binding	Chains of Binding
Acero Frio	Acero Frio
Vulcanguard	Vulcanguard
Atlastrust	Atlastrust
Kaija's Gown	Kaija's Gown
Hellforge's Finest	Hellforge's Finest
Blanchwood Vest	Blanchwood Vest
Aakta's Defense	Aakta's Defense
Leoric's Plate	Leoric's Plate
Robes of Power	Robes of Power
Deflective Spikes	Deflective Spikes
Izeal's Vise	Izeal's Vise
Silvasa's Dress	Silvasa's Dress
The Guardian of Time	The Guardian of Time
Romanary Pelt	Romanary Pelt
Stargate	Stargate
Mercenary's Brace	Mercenary's Brace
Spikes of Rajamir	Spikes of Rajamir
Raven's Shield	Raven's Shield
Skullbear's Soul	Skullbear's Soul
Stormwynd's Mania	Stormwynd's Mania
Phrozen Heart	Phrozen Heart
Defender of Justice	Defender of Justice
The Deflector	The Deflector
Karcheus' Ward	Karcheus' Ward
The Face of the Sun	The Face of the Sun
Spikewall	Spikewall
The Shield of Pain	The Shield of Pain
Tortured Souls	Tortured Souls
Wall of the Ancient Oak	Wall of the Ancient Oak
Link's Mirror	Link's Mirror
Mithril Shield	Mithril Shield
Lady Raven's Power	Lady Raven's Power
Elzix's Treasure	Elzix's Treasure
Cyclop's Protector	Cyclop's Protector
The Seduction of Pain	The Seduction of Pain
Dragon's Breach	Dragon's Breach
Icon of Sin	Icon of Sin
The Barricade	The Barricade
Guardian Angel	Guardian Angel
Stonewall	Stonewall
Leather of Luck	Leather of Luck
Hand of Grog	Hand of Grog
Gloves of Firebrand	Gloves of Firebrand
Darkflight Hand	Darkflight Hand
Heartrand's Gaunts	Heartrand's Gaunts
Fireheart's Hand	Fireheart's Hand
Hands of the Assassin	Hands of the Assassin
Gloves of Nor Tiraj	Gloves of Nor Tiraj
Shiva's Touch	Shiva's Touch
Runefusion	Runefusion
Suffocation of Indifference	Suffocation of Indifference
Lockheart's Grip	Lockheart's Grip
Gloves of the Dark Mage	Gloves of the Dark Mage
The Hands of Atlas	The Hands of Atlas
Death's Grip	Death's Grip
Iron Fist	Iron Fist
Herculean Grip	Herculean Grip
Greiz's Legion	Greiz's Legion
Boots of Firewalk	Boots of Firewalk
Icelander's Wear	Icelander's Wear
Orcish Walkgarb	Orcish Walkgarb
Vindalay's Sole	Vindalay's Sole
Lightmaster's Walk	Lightmaster's Walk
Zhoul's Slippers	Zhoul's Slippers
Demonspeed	Demonspeed
Flickerheel	Flickerheel
Chillcobble	Chillcobble
Boots of the Valiant	Boots of the Valiant
Haste of Athulua	Haste of Athulua
Wren's Reinforced Tech Boots	Wren's Reinforced Tech Boots
Heart of the Moon	Heart of the Moon
Boots of the Serpent	Boots of the Serpent
Boots of Aether	Boots of Aether
Hermes' Gift	Hermes' Gift
The Heel of Blood	The Heel of Blood
Spirits of the Dead	Spirits of the Dead
Imperial Sash	Imperial Sash
Raimen's Belt of Fear	Raimen's Belt of Fear
Glowharness	Glowharness
Blustone's Belt	Blustone's Belt
Harness of the Gods	Harness of the Gods
Goldark's Strap	Goldark's Strap
Smiles of Fortune	Smiles of Fortune
Rumour of Pain	Rumour of Pain
Strap of Cythys	Strap of Cythys
Battlecharge	Battlecharge
Timeloop	Timeloop
Circle of the Ancients	Circle of the Ancients
Blazeband	Blazeband
Band of Constriction	Band of Constriction
Laertes' Treasure	Laertes' Treasure
Spartacus' Defense	Spartacus' Defense
Girdle of Giant Strength	Girdle of Giant Strength
The Belt of Zeus	The Belt of Zeus
Hinge of Sinnew	Hinge of Sinnew
Crusheye	Crusheye
The Raging Bull	The Raging Bull
Army of One	Army of One
The Augmentor	The Augmentor
Helm of the Dead King	Helm of the Dead King
Savannah's Pride	Savannah's Pride
The Crimson Faceplate	The Crimson Faceplate
Phase Visor	Phase Visor
Arreat's Face	Arreat's Face
Coldfist's Icy Stare	Coldfist's Icy Stare
Adrenaline Rush	Adrenaline Rush
Wyrm's Wrap	Wyrm's Wrap
Larzuk's Innovation	Larzuk's Innovation
The Ancients' Blessing	The Ancients' Blessing
Wirt's Skull	Wirt's Skull
Corpsefire's Head	Corpsefire's Head
Radament's Rotting Skull	Radament's Rotting Skull
Pitspawn's Gaze	Pitspawn's Gaze
Andariel's Face	Andariel's Face
Ancient Kaa's Soul	Ancient Kaa's Soul
Red Death's Madness	Red Death's Madness
The Grim Compass	The Grim Compass
Disturbing Visions	Disturbing Visions
Homunculus	Homunculus
Splitskull Shield	Splitskull Shield
Head of the Cerberus	Head of the Cerberus
Shenk's Mask	Shenk's Mask
Winged Embrace	Winged Embrace
Dracula's Wit	Dracula's Wit
Fang's Valor	Fang's Valor
Shadow Crow	Shadow Crow
