Index	Name
j68	メイデン・スピア (4)
j69	メイデン・パイク (4)
j70	メイデン・ジャベリン (4)
j71	カタール (4)
j72	リスト・ブレイド (4)
j73	ハチェット・ハンズ (4)
j74	セスタス (4)
j75	クローズ (4)
j76	ブレイド・タロンズ (4)
j77	シザース・カタール (4)
l26	ワンド (5)
l27	木のワンド (5)
l28	ボーンワンド (5)
l29	グリムワンド (5)
l46	ウォーハンマー (5)
l47	モール (5)
l48	グレートモール (5)
l68	ライト・クロスボウ (5)
l69	クロスボウ (5)
l70	ヘヴィ・クロスボウ (5)
l71	連射クロスボウ (5)
j78	イーグル・オーブ (5)
j79	セイクリッド・グローブ (5)
j80	スモークト・スフィア (5)
j81	クラスプト・オーブ (5)
j82	ジャレッズ・ストーン (5)
j83	スタッグ・ボウ (5)
j84	リフレックス・ボウ (5)
j85	メイデン・スピア (5)
j86	メイデン・パイク (5)
j87	メイデン・ジャベリン (5)
j88	カタール (5)
j89	リスト・ブレイド (5)
j90	ハチェット・ハンズ (5)
j91	セスタス (5)
j92	クローズ (5)
j93	ブレイド・タロンズ (5)
j94	シザース・カタール (5)
l30	ワンド (6)
l31	木のワンド (6)
l32	ボーンワンド (6)
l33	グリムワンド (6)
l49	ウォーハンマー (6)
l50	モール (6)
l51	グレートモール (6)
l72	ライト・クロスボウ (6)
l73	クロスボウ (6)
l74	ヘヴィ・クロスボウ (6)
l75	連射クロスボウ (6)
j95	イーグル・オーブ (6)
j96	セイクリッド・グローブ (6)
j97	スモークト・スフィア (6)
j98	クラスプト・オーブ (6)
j99	ジャレッズ・ストーン (6)
o10	スタッグ・ボウ (6)
o11	リフレックス・ボウ (6)
o12	メイデン・スピア (6)
o13	メイデン・パイク (6)
o14	メイデン・ジャベリン (6)
o15	カタール (6)
o16	リスト・ブレイド (6)
o17	ハチェット・ハンズ (6)
o18	セスタス (6)
o19	クローズ (6)
o20	ブレイド・タロンズ (6)
o21	シザース・カタール (6)
Storm Cloud	Storm Cloud
Sky Sweeper	Sky Sweeper
Vizjun's Justice	Vizjun's Justice
Noblebane	Noblebane
Earthrend	Earthrend
Skythrone	Skythrone
Manafeast	Manafeast
Larzuk's Contraption	Larzuk's Contraption
Earthwaker	Earthwaker
The Predator	The Predator
Spirit of Corruption	Spirit of Corruption
Nature's Menace	Nature's Menace
Trollskull	Trollskull
Hero's Fang	Hero's Fang
Firemouth	Firemouth
Fearward	Fearward
Razordisk	Razordisk
Leoric's Banner	Leoric's Banner
Shadowmoon	Shadowmoon
Warp Crystal	Warp Crystal
The Allseeing Eye	The Allseeing Eye
Manaflare	Manaflare
Flamebreath	Flamebreath
Thunder Machine	Thunder Machine
Larzuk's Bombard	Larzuk's Bombard
Mind Probe	Mind Probe
Dragonspine	Dragonspine
Rathma's Charm	Rathma's Charm
Jalal's Charge	Jalal's Charge
Leoric's Fall	Leoric's Fall
Demonhorn	Demonhorn
The Puppet Master	Shadowmaster
Siege Breaker	Siege Breaker
The Legionnaire	The Legionnaire
The Ripper	The Ripper
The Warthog	The Warthog
The Atom Splitter	The Atom Splitter
Messiah	Messiah
Creed	Creed
Word	Word
Song	Song
Poem	Poem
Aura	Aura
Tao	Tao
Zen	Zen
Blasphemy	Blasphemy
Anathema	Anathema
Essus	Essus
Judge	Judge
Mantra	Mantra
Order	Order
Trishula	Trishula
Amenonuhoko	Amenonuhoko
Dust	Dust
Centurion	Centurion
Thunderbird	Thunderbird
Rapture	Rapture
Harvest	Harvest
Warlock	Warlock
Loa	Loa
Trance	Trance
Ice Breaker	Ice Breaker
Liquid	Liquid
Choronzon	Choronzon
Frequency	Frequency
Quimbanda	Quimbanda
Elemental	Elemental
Hourglass	Hourglass
Cube	Cube
Black Sheep	Black Sheep
Fog	Fog
Cloudburst	Cloudburst
Deep Water	Deep Water
Ruin	Ruin
Scar	Scar
Fiend	Fiend
Misery	Misery
Circe	Circe
Illusion	Illusion
Binding	Binding
Wave	Wave
Dead Ringer	Dead Ringer
Spark	Spark
Shedim	Shedim
Kabbalah	Kabbalah
Hestia	Hestia
ModitemDruidString	Druid Morph
SkillnameDBAura	Demon Blood
ModitemDBA	Level 1 Demon Blood Aura when Equipped
Azrael	Azrael
Berith	Berith
Berserkergang	Berserkergang
ModitemThrown	 to Throw Damage
yo1	\purple;Chipped Rainbow Stone
yo2	\purple;Flawed Rainbow Stone
yo3	\purple;Rainbow Stone
yo4	\purple;Flawless Rainbow Stone
yo5	\purple;Perfect Rainbow Stone
yq1	Sunless Crystal Bird
yq2	Six Angel Bag
SunlessCrystalBird	Sunless Crystal Bird
SixAngelBag	Six Angel Bag
DescPoisRes	Poison Resistance Reduced by 
DescTcs	May Cast Level 10 Bloodlust or Gift of the Wild\nUses Level 20 Time Strike
yq7	Hard Mode Charm
JollyRoger	Hard Mode Charm
ModitemIncDif	Increased Difficulty
ModitemJollyRoger	\purple;and Reward, cube with a Mana Potion to lower it\nCube with a Healing Potion to Increase Difficulty
mon_shieldfull	Kill Other Monsters to Remove Immunity
mon_mf	Mind Flay Attack
FireBeast	Fire Beast
IceGlobe	Ice Globe
PoisonOrb	Poison Orb
EvilForce	Evil Force
MageFlayer	Mage Flayer
Zharr The Mad	Zhar the Mad
Bhelial	Belial
ZharsMessenger	\gold;Zhar's Messenger
SpiritOfMefis	Spirit of Mefis
NewMalic	Malic
NewMalicMessenger	Malic's Messenger
NewLucion	\gold;Lucion, Son of Mephisto
NewPrimus	Primus
Lucion	Lucion
DescCLevel	Character Level
DescDLAdds	Adds 1 Minion per 
DescPerCLVLDL	 Skill Levels (Based on Character Level)
mon_letskillgod	Kill to Weaken Others
EtherealQ	Ethereal
LightwellQ	Lightwell
ZOMGZakarum	\gold;Zakarum's Avatar
ToGermanTranslators	Thanks for the translation effort! :)
ModitemMorSkillz	Maximum Skill Level Increased by
yq8	Zakarum's Ear
ZakarumsEar	Zakarum's Ear
DescMultiplier	\n\dgreen;by weapon damage multipliers on attack skills\nthe elemental damage from this skill is affected
Jubilee	(Median 2008 - 2 years)\nJubilee
Venomhive	Venom Hive
Warp Shards	Warp Shards
Raven Flock	Ravenflock
Love Bucket	Love Bucket
Windsmite	Windsmite
Soot Chimney	Soot Chimney
Test Tube	Test Tube
Pixie Legion	Pixie Legion
Thunderswarm	Thunderswarm
SkyHamm2V	Sky Hammer
Vizjun's Rockets	Vizjun's Rockets
Hammerspace	Hammerspace
DescATCLocked	\orange;Complete Attribute Challenge 1
DescATCHeeeeelp	\orange;Attribute Challenge Reward Skill
DescReferToSite	\red;See the documentation or website for more details
DescToUnlock	\yellow;To unlock this skill:
DescLevel90	\orange;Reach character level 90
SkillnameSlow	Slow
SkillsdSlow	\white;curse - greatly slows down the movement speed of the cursed
IceElemental	Ice Elemental
SkillnameIceElem	Summon Ice Elementals
SkillsdIceElem	\red;requires a staff, orb or crystal sword\white;\nsummon multiple ice elementals with a freezing nova attack
DescElementals	Elementals: 
DescCastsGN	10% Chance to cast Level 6 Glacial Nova
DescBlades	 blades
SkillnameBladestorm	Bladestorm
SkillsdBladestorm	\red;requires a staff, orb or crystal sword\white;\nmelee attack that unleashes magical homing blades
SkillnameBladez	Blade Barrier
SkillsdBladez	\white;creates a meat grinding wall of blades that carry weapon damage
DescCDGCombo	(When Cursed Target is Killed)\nEffect Duration when Target is Killed: 10 seconds\nRegeneration Stops when Struck in Combat
SkillnameCoupDeGrace	Coup de Grace
SkillsdCoupDeGrace	the party is healed and receives a physical damage boost\ncurse - curses and damages targets, if the cursed target is killed,
DescLtngSD	Lightning Damage: 
DescLDtoWPN	Lightning Damage to Weapon
SkillnameGryphonsWay	Way of the Gryphon
SkillsdGryphonsWay	\white;passive - enables you to inflict powerful shocking attacks
DescBlackHole	\n\dgreen;damage is dealt by the center singularity
DescReequip	\n\dgreen;if bonus is not applied, reequip items
DescParaHP	 to Vitality (Per Equipped Gem)
DescRuneAC	 Defense (Per Equipped Rune)
DescDeathComes4U	\n\dgreen;extra spirits die when the state wears off
DescChampions	Spearwomen: 
DescPDRAura	Aura Reduces Damage Taken by 
DescElemResAura	Aura Increases All Resistances: 
DescAllSkGem	 to All Skills (Per Equipped Gem)
DescAllSkRune	 to All Skills (Per Equipped Rune)
DescHarmfulDur	Vulnerability Duration: 
DescGunAndFoot	\n\dgreen;do not target yourself when you are under attack!
DescDispelsHealing	Dispels and is Dispelled By Healing Spells and Potions
DescDropoff	Disengages Below 
DescManaKraken	 mana
DescSelfEffect	Pet Commands Affect Self when Activated: 
DescEffectBonus	Increases Effect of Pet Commands on Converted Monsters: 
DescVolatile	\n\dgreen;requires the pet command to be actively running
DescOnlyGood	\n\dgreen;affects only beneficial pet commands\nthe pet command must be actively running to receive the bonus
ModitemParagon	to Vitality per Socketed Gem
ModitemRunemaster	to Defense per Socketed Rune
SkillnameSeismicField	Seismic Field
SkillnameParagon	Paragon
SkillnameRMBar	Runemaster
SkillnameShamansTrance	Shamanic Trance
SkillnameChimps	Champions of the Sun
SkillnameGreaterCel	Greater Celerity
SkillnameSoulshatter	Soulshatter
SkillnameFleshFlesh	Necromantic Trance
SkillnameQuirky	Bend the Shadows
SkillnameAngelic	Cherub Strike
SkillnameRob	Superbeast
SkillnameTrembleInFear	Tremor
SkillnameKrakenStance	Kraken Stance
SkillnamePackLeader	Leader of the Pack
SkillnameDaddy	Earthfather
SkillnameBurnInHellz	Exorcism
SkillsdParagon	\white;passive - grants a life bonus for each gem equipped
SkillsdRMBar	\white;passive - grants a defense bonus for each rune equipped
SkillsdSeismicField	\white;creates a stationary hovering black hole of concentrated evil
SkillsdShamansTrance	\white;temporarily boosts maximum number of spirits and mana recovery
SkillsdChimps	\white;summon golden spearwomen with a powerful defensive aura
SkillsdGreaterCel	\white;greatly increases movement speed of self or target ally
SkillsdSoulshatter	\white;target minion emits a magical nova, but is very vulnerable afterwards
SkillsdFleshFlesh	\white;temporarily boosts maximum number of summonable ghost minions
SkillsdQuirky	\white;teleport to the target spot, taking your minions with you
SkillsdAngelic	\red;requires a melee weapon\white;\npowerful melee attack that shifts you into the ethereal plane
SkillsdRob	\white;increases damage of self or target ally, but is cancelled by healing
SkillsdTrembleInFear	\white;causes a violent earthquake that damages all visible enemies
SkillsdKrakenStance	\white;stance - adds fire, cold and lightning damage to attacks
SkillsdPackLeader	\white;passive - pet commands provide a bonus to self when active
SkillsdDaddy	\white; the Acid Trance aura used by your Acid Fiends\npassive - adds lethal poison to your attacks and improves
SkillsdBurnInHellz	\red;requires a melee weapon\white;\nmelee attack that inflicts heavenly flames that spread to others
SkillanShamansTrance	Shroooomzzz...
SkillanChimps	Sun's Champs
SkillanGreaterCel	G. Celerity
SkillanQuirky	Shadow Bend
ChampionOTS	Champion of the Sun
SunsChimp	Champion
DescMinions	Minions: 
DescSpiritsCome4U	\n\dgreen;extra minions die when the state wears off
DescWpn	to Weapon Damage
LoneWolfsPathSet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nLone Wolf's Path
CaoiDulraSet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nCaoi Dulra
TribesGatheringSet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nGathering of the Tribes
RathmasEmpireSet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nRathma's Empire
HadrielsLoreSet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nHadriel's Lore
SankekursLegacySet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nSankekur's Legacy
CelestiasMythSet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nCelestia's Myth
WarmagesWrathSet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nWarmage's Wrath
ZannEsusSecretsSet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nZann Esu's Secrets
VizjunsDevicesSet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nVizjun's Devices
CinadidesCraftSet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nCinadide's Craft
TrackersWaySet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nTracker's Way
BigGameHunterSet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nBig Game Hunter
SatanicMantraSet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nSatanic Mantra
ZeraesFurySet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nZerae's Fury
TowerlordsArtSet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nTowerlord's Art
RainbowWarriorSet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nThe Rainbow Warrior
CircleOfElementsSet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nCircle of Elements
TheSnakePitSet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nThe Snake Pit
DivineComedySet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nDivine Comedy
RedVexEmbraceSet	\red;YOU CAN NO LONGER FIND ADDITIONAL PIECES\nTIER 6 SETS HAVE BEEN REPLACED IN 1.55\nRed Vex' Embrace
LoneWolfsTrackSetItem	Lone Wolf's Track
LoneWolfsGazeSetItem	Lone Wolf's Gaze
LoneWolfsFursSetItem	Lone Wolf's Furs
LoneWolfsClawsSetItem	Lone Wolf's Claws
LoneWolfsMaulSetItem	Lone Wolf's Maul
NaturesGraspSetItem	Nature's Grasp
NaturesEmbraceSetItem	Nature's Embrace
NaturesVigilSetItem	Nature's Vigil
NaturesWillSetItem	Nature's Will
NaturesStingSetItem	Nature's Sting
CranesReachSetItem	Crane Tribe's Reach
SnakesBattleChantSetItem	Snake Tribe's Battle Chant
BearsWardingSetItem	Bear Tribe's Warding
WolfsFangSetItem	Wolf Tribe's Fang
TheComingStormSetItem	The Coming Storm
RathmasChaseSetItem	Rathma's Chase
RathmasTrapSetItem	Rathma's Trap
RathmasDeathGazeSetItem	Rathma's Death Gaze
RathmasSkeletonSetItem	Rathma's Skeleton
RathmasTyrannySetItem	Rathma's Tyranny
HadrielsPresenceSetItem	Hadriel's Presence
HadrielsWardSetItem	Hadriel's Ward
HadrielsHaloSetItem	Hadriel's Halo
HadrielsWingsSetItem	Hadriel's Wings
HadrielsAvengerSetItem	Hadriel's Avenger
SankekursFallSetItem	Sankekur's Fall
SankekursCrusadeSetItem	Sankekur's Crusade
SankekursRadianceSetItem	Sankekur's Pride
SankekursAuraSetItem	Sankekur's Aura
SankekursSkyHammerSetItem	Sankekur's Sky Hammer
CelestiasFurySetItem	Celestia's Fury
CelestiasRibbonSetItem	Celestia's Ribbon
CelestiasGlorySetItem	Celestia's Glory
CelestiasWingsSetItem	Celestia's Wings
CelestiasPassionSetItem	Celestia's Passion
WarmagesWakeSetItem	Warmage's Wake
WarmagesConjurationSetItem	Warmage's Conjuration
WarmagesBreathSetItem	Warmage's Breath
WarmagesFlameshroudSetItem	Warmage's Flameshroud
WarmagesFirebladeSetItem	Warmage's Fireblade
ZannEsusRuneLoopSetItem	Zann Esu's Rune Loop
ZannEsusMysteriesSetItem	Zann Esu's Mysteries
ZannEsusRobesSetItem	Zann Esu's Robes
ZannEsusBindingCircleSetItem	Zann Esu's Binding Circle
ZannEsusCharmSetItem	Zann Esu's Charm
VizjunsProgressSetItem	Vizjun's Progress
VizjunsForesightSetItem	Vizjun's Foresight
VizjunsEngineSetItem	Vizjun's Engine
VizjunsMonitorSetItem	Vizjun's Monitor
VizjunsScienceSetItem	Vizjun's Science
CinadidesBenderSetItem	Cinadide's Bender
CinadidesAnvilSetItem	Cinadide's Anvil
CinadidesBellowsSetItem	Cinadide's Bellows
CinadidesForgeSetItem	Cinadide's Forge
CinadidesMalusSetItem	Cinadide's Malus
TrackersRunewardSetItem	Tracker's Runeward
TrackersTotemSetItem	Tracker's Totem
TrackersStealthSetItem	Tracker's Stealth
TrackersEffigySetItem	Tracker's Effigy
TrackersStrikeSetItem	Tracker's Strike
HuntersTracklessStepSetItem	Hunter's Trackless Step
HuntersTrophySetItem	Hunter's Trophy
HuntersSkinsSetItem	Hunter's Skins
HuntersCamouflageSetItem	Hunter's Camouflage
HuntersClawFistSetItem	Hunter's Claw Fist
HeavenInSightSetItem	Heaven In Sight
TillWeHaveSetItem	Till We Have
ThroughDeathsVeilSetItem	Through Death's Veil
LendMeThyLightSetItem	Lend Me Thy Light
ArchangelDarkAngelSetItem	Archangel Dark Angel
ZeraesThunderboltSetItem	Zerae's Thunderbolt
ZeraesCloudSetItem	Zerae's Cloud
ZeraesWrathSetItem	Zerae's Wrath
ZeraesStormSetItem	Zerae's Storm
ZeraesClarionSetItem	Zerae's Clarion
TowerlordsBombardsSetItem	Towerlord's Bombards
TowerlordsGargoyleSetItem	Towerlord's Gargoyle
TowerlordsBellSetItem	Towerlord's Bell
TowerlordsSpireSetItem	Towerlord's Spire
TowerlordsWeathercockSetItem	Towerlord's Weathercock
EmeraldGrowthSetItem	Emerald Growth
EmeraldSkySetItem	Emerald Sky
EmeraldEarthSetItem	Emerald Earth
EmeraldCloudSetItem	Emerald Cloud
EmeraldFlowerSetItem	Emerald Flower
PentadSetItem	Pentad
TetradSetItem	Tetrad
TriadSetItem	Triad
DyadSetItem	Dyad
MonadSetItem	Monad
SerpentsTailSetItem	Serpent's Tail
SerpentsCoilSetItem	Serpent's Coil
SerpentsTongueSetItem	Serpent's Tongue
SerpentsScalesSetItem	Serpent's Scales
SerpentsFangSetItem	Serpent's Fang
FoolsJestSetItem	Fool's Jest
FoolsPestSetItem	Fool's Pest
FoolsZestSetItem	Fool's Zest
FoolsTestSetItem	Fool's Test
FoolsBestSetItem	Fool's Best
RedVexSinSetItem	Red Vex' Sin
RedVexCurseSetItem	Red Vex' Curse
RedVexMantleSetItem	Red Vex' Mantle
RedVexIdolSetItem	Red Vex' Idol
RedVexFlayerSetItem	Red Vex' Flayer
DescUberHeeeeelp	\orange;Uber Skill
DescUberWarning	\yellow;Choose wisely!\nYou can only have one uber skill per character
mon_spawner	Who's Your Mommy? Spawns Monsters
mon_flash	Lightning Hit Flash Attack
FleshMother	Flesh Mother
FleshFiend	Flesh Fiend
Deathspawn	Deathspawn
mon_fortknox	Spectral Hit Black Lotus Attack!
VenomFiend	Venom Fiend
ObsidianKnight	Obsidian Knight
Darksister	Darksister
BaneMonster	Bane Monster
DoomSpitter	DoomSpitter
DeathPrince	DeathPrince
ReaperM	Reaper
KillerKitty	Blood Bengal
DescBecausePplAreIdiots	\n\dgreen;totem activates near monsters
DescThatllTeachYa	New 1.46 - No Longer affected by Weapon Damage
SkillanIceElemental	Evil Snowball
DescDmgMPH	Magic/Physical Spell Damage: 
DescDisaffected	Not Affected by Physical/Magic Spell Damage Bonuses
Stormscourge	Stormscourge
Bloodbrother	Bloodbrother
ModitemExtraPets	to Maximum Necromancer Minions
Desc5PS	Hits 5 times per second
ModitemCursedCurse	Curse Length Reduction
ModitemMoreBarbs	to Maximum Barbarian Minions
DescARNeeded	Chance to Hit
DescSupernovaMelee	\n\dgreen;more damage at close range
RPrimus	Lord Primus
RGoreCrawler	Gore Crawler
mon_firespit	Respawns on Death! Ranged Physical Attack
RCrystalKing	Crystalline King
RWindSpirit	Wind Spirit
mon_killmeplz	Command Increases Monster Damage
RCorrupted	Spirit of Death
mon_cannibal	Spits Poison!
RathmaPrimus	Lord Primus
DescDmgCBL	Cold Damage
yqx	Spirit Trance Herb
HerbalQuintessence	Spirit Trance Herb
ModitemSpinalTap	Spinal Tap Lives!
01@	ショートソード (Sacred)
02@	シミター (Sacred)
03@	サーベル (Sacred)
04@	フォルシオン (Sacred)
05@	ブロードソード (Sacred)
06@	ロングソード (Sacred)
07@	ウォーソード (Sacred)
08@	両手用ソード (Sacred)
09@	クレイモア (Sacred)
10@	ジャイアントソード (Sacred)
11@	バスタードソード (Sacred)
12@	フランベルジュ (Sacred)
13@	グレートソード (Sacred)
14@	クリスタルソード (Sacred)
15@	ハンドアックス (Sacred)
16@	アックス (Sacred)
17@	ダブルアックス (Sacred)
18@	ミリタリー・ピック (Sacred)
19@	ウォーアックス (Sacred)
20@	ラージアックス (Sacred)
21@	ブロードアックス (Sacred)
22@	バトルアックス (Sacred)
23@	グレートアックス (Sacred)
24@	ジャイアントアックス (Sacred)
25@	クラブ (Sacred)
26@	スパイク付きクラブ (Sacred)
27@	メイス (Sacred)
28@	モーニングスター (Sacred)
29@	フレイル (Sacred)
30@	セプター (Sacred)
31@	グランドセプター (Sacred)
32@	ウォーセプター (Sacred)
33@	ジャベリン (Sacred)
34@	パイラム (Sacred)
35@	ショートスピア (Sacred)
36@	グレイヴ (Sacred)
37@	投げスピア (Sacred)
38@	スピア (Sacred)
39@	トライデント (Sacred)
40@	ブランディストック (Sacred)
41@	スペタム (Sacred)
42@	パイク (Sacred)
43@	ダガー (Sacred)
44@	短刀 (Sacred)
45@	クリース (Sacred)
46@	ブレイド (Sacred)
47@	投げナイフ (Sacred)
48@	フライング・ナイフ (Sacred)
49@	バランスナイフ (Sacred)
50@	投げアックス (Sacred)
51@	バランスアックス (Sacred)
52@	ショート・スタッフ (Sacred)
53@	ロング・スタッフ (Sacred)
54@	節くれだったスタッフ (Sacred)
55@	バトル・スタッフ (Sacred)
56@	ウォー・スタッフ (Sacred)
57@	バーダイク (Sacred)
58@	バウルジ (Sacred)
59@	大鎌 (Sacred)
60@	ハルバード (Sacred)
61@	ショートボウ (Sacred)
62@	ハンターズ・ボウ (Sacred)
63@	ロングボウ (Sacred)
64@	複合ボウ (Sacred)
65@	ショート・バトルボウ (Sacred)
66@	ロング・バトルボウ (Sacred)
67@	ショート・ウォーボウ (Sacred)
68@	ロング・ウォーボウ (Sacred)
69@	ワンド (Sacred)
70@	木のワンド (Sacred)
71@	ボーンワンド (Sacred)
72@	グリムワンド (Sacred)
73@	ウォーハンマー (Sacred)
74@	モール (Sacred)
75@	グレートモール (Sacred)
76@	ライト・クロスボウ (Sacred)
77@	クロスボウ (Sacred)
78@	ヘヴィ・クロスボウ (Sacred)
79@	連射クロスボウ (Sacred)
80@	イーグル・オーブ (Sacred)
81@	セイクリッド・グローブ (Sacred)
82@	スモークト・スフィア (Sacred)
83@	クラスプト・オーブ (Sacred)
84@	ジャレッズ・ストーン (Sacred)
85@	スタッグ・ボウ (Sacred)
86@	リフレックス・ボウ (Sacred)
87@	メイデン・スピア (Sacred)
88@	メイデン・パイク (Sacred)
89@	メイデン・ジャベリン (Sacred)
90@	カタール (Sacred)
91@	リスト・ブレイド (Sacred)
92@	ハチェット・ハンズ (Sacred)
93@	セスタス (Sacred)
94@	クローズ (Sacred)
95@	ブレイド・タロンズ (Sacred)
96@	シザース・カタール (Sacred)
@01	キルトのアーマー (Sacred)
@02	レザーアーマー (Sacred)
@03	ハードレザー・アーマー (Sacred)
@04	鋲つき革アーマー (Sacred)
@05	リングメイル (Sacred)
@06	スケールメイル (Sacred)
@07	チェーンメイル (Sacred)
@08	ブレストプレート (Sacred)
@09	スプリントメイル (Sacred)
@10	プレートメイル (Sacred)
@11	フィールドプレート (Sacred)
@12	ライト・プレート (Sacred)
@13	ゴシックプレート (Sacred)
@14	フルプレートメイル (Sacred)
@15	古代のアーマー (Sacred)
@16	キャップ (Sacred)
@17	スカルキャップ (Sacred)
@18	ヘルム (Sacred)
@19	フル・ヘルム (Sacred)
@20	グレイト・ヘルム (Sacred)
@21	冠 (Sacred)
@22	バックラー (Sacred)
@23	スモールシールド (Sacred)
@24	ラージシールド (Sacred)
@25	カイトシールド (Sacred)
@26	タワーシールド (Sacred)
@27	ゴシックシールド (Sacred)
@28	サッシュ (Sacred)
@29	ライトベルト (Sacred)
@30	ベルト (Sacred)
@31	ヘヴィベルト (Sacred)
@32	プレートベルト (Sacred)
@33	レザーグローブ (Sacred)
@34	ヘヴィグローブ (Sacred)
@35	チェーングローブ (Sacred)
@36	ライトガントレット (Sacred)
@37	ガントレット (Sacred)
@38	ブーツ (Sacred)
@39	ヘヴィブーツ (Sacred)
@40	チェーンブーツ (Sacred)
@41	ライト・プレートd ブーツ (Sacred)
@42	グリーヴ (Sacred)
@43	ボーンシールド (Sacred)
@44	スパイクシールド (Sacred)
@45	マスク (Sacred)
@46	ボーンヘルム (Sacred)
@47	ウルフ・ヘッド (Sacred)
@48	ホーク・ヘルム (Sacred)
@49	アントラーズ (Sacred)
@50	ファルコン・マスク (Sacred)
@51	スピリット・マスク (Sacred)
@52	ジョウボーン・キャップ (Sacred)
@53	ファングド・ヘルム (Sacred)
@54	ホーンド・ヘルム (Sacred)
@55	アソールト・ヘルメット (Sacred)
@56	アヴェンジャー・ガード (Sacred)
@57	タージ (Sacred)
@58	ロンダッシュ (Sacred)
@59	ヘラルディック・シールド (Sacred)
@60	アエリン・シールド (Sacred)
@61	クラウン・シールド (Sacred)
@62	プリザーブド・ヘッド (Sacred)
@63	ゾンビー・ヘッド (Sacred)
@64	アンラヴェラー・ヘッド (Sacred)
@65	ガーゴイル・ヘッド (Sacred)
@66	デーモン・ヘッド (Sacred)
@67	サークレット (Sacred)
@68	コロネット (Sacred)
@69	ティアラ (Sacred)
@70	ダイアデム (Sacred)
ModitemEnrFactor	Energy Factor to Spell Damage
DescParaBonus	Vitality Bonus per Gem: 
DescRMBonus	Defense Bonus per Rune: 
SkillnameBloodFuryZomg	Blood Fury
SkillsdBloodFuryZomg	\white;increases elemental and magic damage at the cost of your well-being
SkillsdAngelicS	\red;requires a melee weapon\white;\nafter being struck, this attack summons a stunning avatar of justice
DescAvatDur	Avatar Duration: 
DescAvaChance	 percent Chance to Summon Avatar
DescAvaSpawns	Avatar Shoots up to 
DescPunishers	 Bolts
DescSlowSyn2	Lion Stance: Slows Target 1% per level
mon_hero1	Aura Enchanted
mon_hero3	Aura Enchanted Crushing Blow
mon_hero4	Aura Enchanted Slows Target
mon_hero5	Aura Enchanted Heals on Striking
OasisToad	Bullfrog
Genies	Genie
mon_advo	Casts Fire Bolts
DescWDS	Avatar Duration: 4 seconds\nAvatar Shoots up to 30 times\nBolt Damage: 3/4 Weapon Damage\n
mon_royalguard	Aura Renders Aldric Invulnerable! Tri-Elemental Hit
LordAldricJitan	\gold;Lord Aldric Jitan
RoyalGuard	Rakkis Guardsman
mon_aldric	Tri-Elemental Hit
yqe	By Richard Knaak\nMoon of the Spider
TomeOfTheSpider	Moon of the Spider
DescMDtoWPN	Magic Damage to Party Weapons
DescDmgWhenHitZomg	Damage Bonus when Struck: 
DescBonDX	Bonus to Damage: 
Sankekur's Ribbon	Sankekur's Ribbon
Cathan's Rod	Cathan's Rod
Grimterror	Grimterror
The Alligator	The Alligator
