String Index	Text	Name
Valkyrie Mail	Valkyrie Mail	Valkyrie Mail
Xylion Armor	Xylion Armor	Xylion Armor
Jester's Armlet	Jester's Armlet	Jester's Armlet
Leda's Bracelet	Leda's Bracelet	Leda's Bracelet
Adept's Clothes	Adept's Clothes	Adept's Clothes
Erinyes Tunic	Erinyes Tunic	Erinyes Tunic
Triton's Ward	Triton's Ward	Triton's Ward
Riot Gloves	Riot Gloves	Riot Gloves
Alastor's Hood	Alastor's Hood	Alastor's Hood
Adept's Helm	Adept's Helm	Adept's Helm
Minerva Helm	Minerva Helm	Minerva Helm
Hiotoko Mask	Hiotoko Mask	Hiotoko Mask
Otafuku Mask	Otafuku Mask	Otafuku Mask
Aeolian Cassock	Aeolian Cassock	Aeolian Cassock
Ardagh Robe	Ardagh Robe	Ardagh Robe
Iris Robe	Iris Robe	Iris Robe
Muni Robe	Muni Robe	Muni Robe
Cosmos Shield	Cosmos Shield	Cosmos Shield
Aegis Shield	Aegis Shield	Aegis Shield
Fujin Shield	Fujin Shield	Fujin Shield
Luna Shield	Luna Shield	Luna Shield
Apollo's Axe	Apollo's Axe	Apollo's Axe
Tartarus Axe	Tartarus Axe	Tartarus Axe
Kikuichimonji	Kikuichimonji	Kikuichimonji
Mystery Blade	Mystery Blade	Mystery Blade
Phaeton's Blade	Phaeton's Blade	Phaeton's Blade
I Got Skiillzzz	I Got Skiillzzz	I Got Skiillzzz
Tisiphone Edge	Tisiphone Edge	Tisiphone Edge
Comet Mace	Comet Mace	Comet Mace
Atropos' Rod	Atropos' Rod	Atropos' Rod
Clotho's Distaff	Clotho's Distaff	Clotho's Distaff
Althena's Sword	Althena's Sword	Althena's Sword
The Pawn of Conflict	The Pawn of Conflict	The Pawn of Conflict
Neo Greaves	Neo Greaves	Neo Greaves
Bunny Shoes	Bunny Shoes	Bunny Shoes
Neumann Boots	Neumann Boots	Neumann Boots
Star Greaves	Star Greaves	Star Greaves
Dream Crown	Dream Crown	Dream Crown
Isis Tiara	Isis Tiara	Isis Tiara
Jeanne's Helm	Jeanne's Helm	Jeanne's Helm
Rune Cap	Rune Cap	Rune Cap
Algol	Algol	Algol
Crestier Guard	Crestier Guard	Crestier Guard
Jeanne's Shield	Jeanne's Shield	Jeanne's Shield
Pallas Athena	Pallas Athena	Pallas Athena
Star Guard	Star Guard	Star Guard
Valiant Guard	Valiant Guard	Valiant Guard
Valkerie Guard	Valkerie Guard	Valkerie Guard
Ishtar's Robe	Ishtar's Robe	Ishtar's Robe
Jeanne's Armor	Jeanne's Armor	Jeanne's Armor
Mirage Robe	Mirage Robe	Mirage Robe
Seraphic Garb	Seraphic Garb	Seraphic Garb
Star Cloak	Star Cloak	Star Cloak
Battalia Ring	Battalia Ring	Battalia Ring
Infinity Ring	Infinity Ring	Infinity Ring
Israfil's Tear	Israfil's Tear	Israfil's Tear
Peep Half	Peep Half	Peep Half
Peep Non	Peep Non	Peep Non
Tri-Emplem	Tri-Emplem	Tri-Emplem
Tri-Emblem	Tri-Emblem	Tri-Emblem
Angel's Armband	Angel's Armband	Angel's Armband
Eternal Sphere	Eternal Sphere	Eternal Sphere
Holy Sword Farwell	Holy Sword Farwell	Holy Sword Farwell
Million Staff	Million Staff	Million Staff
Levantine Sword	Levantine Sword	Levantine Sword
Lotus Eater	Lotus Eater	Lotus Eater
Melufa	Melufa	Melufa
Empresia	Empresia	Empresia
Fallen Hope	Fallen Hope	Fallen Hope
Fellper Nails	Fellper Nails	Fellper Nails
Hecatoncheire	Hecatoncheire	Hecatoncheire
Prime Prayer	Prime Prayer	Prime Prayer
The Hope of Breeze	The Hope of Breeze	The Hope of Breeze
Back That Ass Up	Back That Ass Up	Back That Ass Up
Jareth's Rule	Jareth's Rule	Jareth's Rule
The Killer's Climb	The Killer's Climb	The Killer's Climb
The Munchkin Masher	The Munchkin Masher	The Munchkin Masher
Test Soul	Test Soul	Test Soul
The Armory of Jeanne d'Arc	The Armory of Jeanne d'Arc	The Armory of Jeanne d'Arc
Joan's Breastplate	Joan's Breastplate	Joan's Breastplate
Joan's Helm	Joan's Helm	Joan's Helm
Joan's Greaves	Joan's Greaves	Joan's Greaves
Fierbous	Fierbous	Fierbous
Jhesus Maria	Jhesus Maria	Jhesus Maria
Nei's Phantasy Star Attire	Nei's Phantasy Star Attire	Nei's Phantasy Star Attire
Nei Claw	Nei Claw	Nei Claw
Nei Ribbon	Nei Ribbon	Nei Ribbon
Nei Choker	Nei Choker	Nei Choker
Nei Knife Boots	Nei's Knife Boots	Nei's Knife Boots
Nei Fiber Vest	Nei's Fiber Vest	Nei's Fiber Vest
Yuko's Valis Attire	Yuko's Valis Attire	Yuko's Valis Attire
Yuko's Choker	Yuko's Choker	Yuko's Choker
Yuko's Helmet	Yuko's Helmet	Yuko's Helmet
Yuko's Boots	Yuko's Boots	Yuko's Boots
Yuko's Armor	Yuko's Armor	Yuko's Armor
Yuko's Emel	Yuko's Emel	Yuko's Emel
Valis Sword	Valis Sword	Valis Sword
Lori's Revenge	Lori's Revenge	Lori's Revenge
Lori's Ungodly Reach	Lori's Ungodly Reach	Lori's Ungodly Reach
Lori's Heart Stroke	Lori's Heart Stroke	Lori's Heart Stroke
Lori's Lost Wedding	Lori's Lost Wedding	Lori's Lost Wedding
Lori's Weight	Lori's Weight	Lori's Weight
Lori's Cage	Lori's Cage	Lori's Cage
Armour of God	Armour of God	Armour of God
Gospel of Peace	Gospel of Peace	Gospel of Peace
Shield of Faith	Shield of Faith	Shield of Faith
Helmet of Salvation	Helmet of Salvation	Helmet of Salvation
Breastplate of Righteousness	Breastplate of Righteousness	Breastplate of Righteousness
Word of Truth	Word of Truth	Word of Truth
Sword of the Spirit	Sword of the Spirit	Sword of the Spirit
Valna's Garments	Valna's Garments	Valna's Garments
Valna's Boots	Valna's Boots	Valna's Boots
Valna's Dress	Valna's Dress	Valna's Dress
Valna's Circlet	Valna's Circlet	Valna's Circlet
Valna's Gloves	Valna's Gloves	Valna's Gloves
Valna's Wand	Valna's Wand	Valna's Wand
Styzana's Frenzy	Styzana's Frenzy	Styzana's Frenzy
Styzana's Skewer	Styzana's Skewer	Styzana's Skewer
Styzana's Surge Ring	Styzana's Surge Ring	Styzana's Surge Ring
Styzana's Smashing Fist	Styzana's Smashing Fist	Styzana's Smashing Fist
Styzana's Storage	Styzana's Storage	Styzana's Storage
Robin Hood's Forestry	Robin Hood's Forestry	Robin Hood's Forestry
Sureshot Bow	Sureshot Bow	Sureshot Bow
Robin Hood's Cap	Robin Hood's Cap	Robin Hood's Cap
Forest Underwear	Forest Underwear	Forest Underwear
Rich Robbers	Rich Robbers	Rich Robbers
The Savior	The Savior	The Savior
Face of the Savior	Face of the Savior	Face of the Savior
Soul of the Savior	Soul of the Savior	Soul of the Savior
Touch of the Savior	Touch of the Savior	Touch of the Savior
Shield of the Savior	Shield of the Savior	Shield of the Savior
Savior's Footsteps	Savior's Footsteps	Savior's Footsteps
Dicipline	Discipline	Discipline
Elemental Body	Elemental Body	Elemental Body
Elemental Eye	Elemental Eye	Elemental Eye
Elemental Brain	Elemental Brain	Elemental Brain
Elemental Heart	Elemental Heart	Elemental Heart
Elemental Soul	Elemental Soul	Elemental Soul
Kagero's Deception	Kagero's Deception	Kagero's Deception
Kagero's Entrapment	Kagero's Entrapment	Kagero's Entrapment
Kagero's Soulsucker	Kagero's Soulsucker	Kagero's Soulsucker
Kagero's Disarray	Kagero's Disarray	Kagero's Disarray
Kagero's Revenge	Kagero's Revenge	Kagero's Revenge
Kagero's Covenant	Kagero's Covenant	Kagero's Covenant
Kagero's Sight	Kagero's Sight	Kagero's Sight
Ali Anne's Jewels	Ali Anne's Jewels	Ali Anne's Jewels
Ali Anne's Sparkle	Ali Anne's Sparkle	Ali Anne's Sparkle
Ali Anne's Gaze	Ali Anne's Gaze	Ali Anne's Gaze
Ali Anne's Shine	Ali Anne's Shine	Ali Anne's Shine
Valhalla's Reign	Valhalla's Reign	Valhalla's Reign
Valhalla's Plunder	Valhalla's Plunder	Valhalla's Plunder
Valhalla's Traversal	Valhalla's Traversal	Valhalla's Traversal
Valhalla's Chest	Valhalla's Chest	Valhalla's Chest
Valhalla's Champion	Valhalla's Champion	Valhalla's Champion
Soul Sight	Soul Sight	Soul Sight
Thor's Attire	Thor's Attire	Thor's Attire
Mjolnir	Mjolnir	Mjolnir
Thor's Fire Catchers	Thor's Fire Catchers	Thor's Fire Catchers
Megingardir	Megingardir	Megingardir
Malak's Holy Redemption	Malak's Holy Redemption	Malak's Holy Redemption
Execution Blade	Execution Blade	Execution Blade
Malak's Mask	Malak's Mask	Malak's Mask
Malak's Grip	Malak's Grip	Malak's Grip
Malak's Ghost Armor	Malak's Ghost Armor	Malak's Ghost Armor
Malak's Spirit Steps	Malak's Spirit Steps	Malak's Spirit Steps
Alucard's Armory	Alucard's Armory	Alucard's Armory
Alucard's Armor	Alucard's Armor	Alucard's Armor
Heirloom Sword	Heirloom Sword	Heirloom Sword
Alucard Shield	Alucard Shield	Alucard Shield
Dragon Armor	Dragon Armor	Dragon Armor
Breastplate of the Dragon	Breastplate of the Dragon	Breastplate of the Dragon
Gloves of the Dragon	Gloves of the Dragon	Gloves of the Dragon
Belt of the Dragon	Belt of the Dragon	Belt of the Dragon
Shield of the Dragon	Shield of the Dragon	Shield of the Dragon
Helmet of the Dragon	Helmet of the Dragon	Helmet of the Dragon
The Acromatic Aria	The Achromatic Aria	The Achromatic Aria
AcroLife	Life	Life
AcroHealing	Healing	Healing
AcroSun	Sun	Sun
AcroNature	Nature	Nature
AcroHarmony	Harmony	Harmony
AcroSpirit	Spirit	Spirit
Spirit of the Ancients	Nephalem's Call	Nephalem's Call
Korlic's Protector	Korlic's Protector	Korlic's Protector
Talic's Defender	Talic's Defender	Talic's Defender
Madawc's Guardian	Madawc's Guardian	Madawc's Guardian
Fiona Sureshot's Equip (Nor)	Fiona Sureshot's Equipment (Nor)	Fiona Sureshot's Equipment (Nor)
Fiona's Shot (Nor)	Fiona's Shot (Nor)	Fiona's Shot (Nor)
Fiona's Cap (Nor)	Fiona's Cap (Nor)	Fiona's Cap (Nor)
Fiona's Thieving Hide (Nor)	Fiona's Thieving Hide (Nor)	Fiona's Thieving Hide (Nor)
Fiona Sureshot's Equip (Nt)	Fiona Sureshot's Equipment (Nt)	Fiona Sureshot's Equipment (Nt)
Fiona's Shot (Nt)	Fiona's Shot (Nt)	Fiona's Shot (Nt)
Fiona's Cap (Nt)	Fiona's Cap (Nt)	Fiona's Cap (Nt)
Fiona's Thieving Hide (Nt)	Fiona's Thieving Hide (Nt)	Fiona's Thieving Hide (Nt)
Fiona Sureshot's Equip (H)	Fiona Sureshot's Equipment (Hell)	Fiona Sureshot's Equipment (Hell)
Fiona's Shot (H)	Fiona's Shot (Hell)	Fiona's Shot (Hell)
Fiona's Cap (H)	Fiona's Cap (Hell)	Fiona's Cap (Hell)
Fiona's Thieving Hide (H)	Fiona's Thieving Hide (Hell)	Fiona's Thieving Hide (Hell)
Terren McMichels Equip (Nor)	Terren McMichels Equipment (Nor)	Terren McMichels Equipment (Nor)
Terren's Blade (Nor)	Terren's Blade (Nor)	Terren's Blade (Nor)
Terren's Defense (Nor)	Terren's Defense (Nor)	Terren's Defense (Nor)
Terren's Armor (Nor)	Terren's Armor (Nor)	Terren's Armor (Nor)
Terren's Face Guard (Nor)	Terren's Face Guard (Nor)	Terren's Face Guard (Nor)
Terren McMichels Equip (Nt)	Terren McMichels Equipment (Nt)	Terren McMichels Equipment (Nt)
Terren's Blade (Nt)	Terren's Blade (Nt)	Terren's Blade (Nt)
Terren's Defense (Nt)	Terren's Defense (Nt)	Terren's Defense (Nt)
Terren's Armor (Nt)	Terren's Armor (Nt)	Terren's Armor (Nt)
Terren's Face Guard (Nt)	Terren's Face Guard (Nt)	Terren's Face Guard (Nt)
Terren McMichels Equip (H)	Terren McMichels Equipment (Hell)	Terren McMichels Equipment (Hell)
Terren's Blade (H)	Terren's Blade (Hell)	Terren's Blade (Hell)
Terren's Defense (H)	Terren's Defense (Hell)	Terren's Defense (Hell)
Terren's Armor (H)	Terren's Armor (Hell)	Terren's Armor (Hell)
Terren's Face Guard (H)	Terren's Face Guard (Hell)	Terren's Face Guard (Hell)
Jorren Dominicus Equip (Nor)	Jorren Dominicus's Equipment (Nor)	Jorren Dominicus's Equipment (Nor)
Jorren's Helmet (Nor)	Jorren's Helmet (Nor)	Jorren's Helmet (Nor)
Jorren's Merc Uniform (Nor)	Jorren's Mercenary Uniform (Nor)	Jorren's Mercenary Uniform (Nor)
Jorren's Reach (Nor)	Jorren's Reach (Nor)	Jorren's Reach (Nor)
Jorren Dominicus Equip (Nt)	Jorren Dominicus's Equipment (Nt)	Jorren Dominicus's Equipment (Nt)
Jorren's Helmet (Nt)	Jorren's Helmet (Nt)	Jorren's Helmet (Nt)
Jorren's Merc Uniform (Nt)	Jorren's Mercenary Uniform (Nt)	Jorren's Mercenary Uniform (Nt)
Jorren's Reach (Nt)	Jorren's Reach (Nt)	Jorren's Reach (Nt)
Jorren Dominicus Equip (H)	Jorren Dominicus's Equipment (Hell)	Jorren Dominicus's Equipment (Hell)
Jorren's Helmet (H)	Jorren's Helmet (Hell)	Jorren's Helmet (Hell)
Jorren's Merc Uniform (H)	Jorren's Mercenary Uniform (Hell)	Jorren's Mercenary Uniform (Hell)
Jorren's Reach (H)	Jorren's Reach (Hell)	Jorren's Reach (Hell)
Derek Serif's Equip (Nor)	Derek Serif's Equipment (Nor)	Derek Serif's Equipment (Nor)
Derek's Headgear (Nor)	Derek's Headgear (Nor)	Derek's Headgear (Nor)
Derek's Armor (Nor)	Derek's Armor (Nor)	Derek's Armor (Nor)
Derek's Blade (Nor)	Derek's Blade (Nor)	Derek's Blade (Nor)
Derek Serif's Equip (Nt)	Derek Serif's Equipment (Nt)	Derek Serif's Equipment (Nt)
Derek's Headgear (Nt)	Derek's Headgear (Nt)	Derek's Headgear (Nt)
Derek's Armor (Nt)	Derek's Armor (Nt)	Derek's Armor (Nt)
Derek's Blade (Nt)	Derek's Blade (Nt)	Derek's Blade (Nt)
Derek Serif's Equip (H)	Derek Serif's Equipment (Hell)	Derek Serif's Equipment (Hell)
Derek's Headgear (H)	Derek's Headgear (Hell)	Derek's Headgear (Hell)
Derek's Armor (H)	Derek's Armor (Hell)	Derek's Armor (Hell)
Derek's Blade (H)	Derek's Blade (Hell)	Derek's Blade (Hell)
Moebius's Time Streamer	Moebius's Time Streamer	Moebius's Time Streamer
Moebius's Seduction Staff	Moebius's Seduction Staff	Moebius's Seduction Staff
Moebius's Temporal Robes	Moebius's Temporal Robes	Moebius's Temporal Robes
Moebius's Victory	Moebius's Victory	Moebius's Victory
Herasha's Army	Herasha's Army	Herasha's Army
Herasha's Earth Call	Herasha's Earth Call	Herasha's Earth Call
Herasha's Charm	Herasha's Charm	Herasha's Charm
Herasha's Men	Herasha's Men	Herasha's Men
Herasha's Silence	Herasha's Silence	Herasha's Silence
Herasha's Support	Herasha's Support	Herasha's Support
Kishman's Squire Pair	Kishman's Squire Pair	Kishman's Squire Pair
Kishman's Cutter	Kishman's Cutter	Kishman's Cutter
Kishman's Beater	Kishman's Beater	Kishman's Beater
Kishman's Knight Pair	Kishman's Knight Pair	Kishman's Knight Pair
Kishman's Chopper	Kishman's Chopper	Kishman's Chopper
Kishman's Blow	Kishman's Blow	Kishman's Blow
Kishman's King Pair	Kishman's King Pair	Kishman's King Pair
Kishman's Decapitator	Kishman's Decapitator	Kishman's Decapitator
Kishman's Pounding Might	Kishman's Pounding Might	Kishman's Pounding Might
Natilie's Gauntlet Attire	Gauntlet Attire	Gauntlet Attire
Natilie's Magic Source	Natilie's Magic Source	Natilie's Magic Source
Natilie's Recovery	Natilie's Recovery	Natilie's Recovery
Natilie's Health	Natilie's Health	Natilie's Health
Natilie's Runner	Natilie's Runner	Natilie's Runner
The Banshee's Spirit	The Banshee's Spirit	The Banshee's Spirit
The Banshee's Touch	The Banshee's Touch	The Banshee's Touch
The Banshee's Scream	The Banshee's Scream	The Banshee's Scream
The Banshee's Presence	The Banshee's Presence	The Banshee's Presence
Valerie's Vision	Valerie's Vision	Valerie's Vision
Valerie's Stabby Stick	Valerie's Stabby Stick	Valerie's Stabby Stick
Valerie's Clanky Coat	Valerie's Clanky Coat	Valerie's Clanky Coat
Valerie's Stompy Style	Valerie's Stompy Style	Valerie's Stompy Style
Mendaea's Expedition Attire	Mendaea's Expedition Attire	Mendaea's Expedition Attire
Mendaea's Rejuvenator	Mendaea's Rejuvenator	Mendaea's Rejuvenator
Mendaea's Cutter	Mendaea's Cutter	Mendaea's Cutter
Mendaea's Carver	Mendaea's Carver	Mendaea's Carver
Lernaean Garments	Lernaean Garments	Lernaean Garments
Hydra Shot	Hydra Shot	Hydra Shot
Shroud of Trials	Shroud of Trials	Shroud of Trials
Sight of the Underworld	Sight of the Underworld	Sight of the Underworld
The Expression of Omya	The Expression of Omya	The Expression of Omya
The Phrophet's Distance	The Phrophet's Distance	The Phrophet's Distance
A Life's Release	A Life's Release	A Life's Release
The Poet's End	The Poet's End	The Poet's End
The Philosopher's Reflection	The Philosopher's Reflection	The Philosopher's Reflection
Wonder Woman's Gifts	Wonder Woman's Gifts	Wonder Woman's Gifts
The Lasso of Truth	The Lasso of Truth	The Lasso of Truth
Diana's Bracelets	Diana's Bracelets	Diana's Bracelets
Diana's Tiara	Diana's Tiara	Diana's Tiara
Diana's Vest	Diana's Vest	Diana's Vest
Diana's Boots	Diana's Boots	Diana's Boots
Nikki's Stealth	Nikki's Stealth	Nikki's Stealth
Nikki's Cestus	Nikki's Cestus	Nikki's Cestus
Nikki's Claw	Nikki's Claw	Nikki's Claw
Nikki's Cloak	Nikki's Cloak	Nikki's Cloak
Nikki's Silent Steps	Nikki's Silent Steps	Nikki's Silent Steps
SwordString	ソード	Sword
MaggotEggPet	エッグ	Egg
DoomKnightPet	ナイト	Knight
FoulCrowPet	クロウ	Crow
FoulMouthPet	$%#&	$%#&
HellCatPet	キャット	Cat
VileChildPet	ヴァイル	Vile
ScarabPet	1 HP	1 HP
BaalClonePet	バール	Baal
HolyWarPet	聖戦士	Holy W
DivinePresencePet	エンジェル	Angel
DryadPet	ドライアド	Dryad
PantherPet	パンサー	Panther
AncientPet	エンシェント	Ancient
MinionPet	ミニオン	Minion
GobPet	ゴブリン	Goblin
GodEggPet	アルファ	Alpha
MysEggPet	???	???
ItemStatsBagExp	経験値を得る	Grants experience bonus of
ItemStstsBookLearning	１スキルポイントを得る	Grants one skill point
ItemStstsBookLearning2	３スキルポイントを得る	Grants three skill points
ItemStstsBookLearning3	６スキルポイントを得る	Grants six skill points
ItemStstsBookLearning4	９スキルポイントを得る	Grants nine skill points
ItemStstsStrElixer	筋力の基礎ステータスを１増加する	Adds a one point permanent boost to strength
ItemStstsDexElixer	敏捷性の基礎ステータスを１増加する	Adds a one point permanent boost to dexterity
ItemStstsHealthElixer	基礎ライフを２増加する	Adds a two point permanent boost to health
ItemStstsStaminaElixer	基礎スタミナを２増加する	Adds a two point permanent boost to stamina
ItemStstsManaElixer	基礎マナを２増加する	Adds a two point permanent boost to mana
ItemStstsFireResElixer	火炎耐性を１増加する	Permanently boosts fire resistance by one
ItemStstsColdResElixer	冷気耐性を１増加する	Permanently boosts cold resistance by one
ItemStstsPoisResElixer	毒物耐性を１増加する	Permanently boosts poison resistance by one
ItemStstsLitResElixer	稲妻耐性を１増加する	Permanently boosts lightning resistance by one
ItemStstsMagResElixer	魔法耐性を１増加する	Permanently boosts magic resistance by one
ItemStatBoostThingie	上昇するステータスポイント:	Grants stat points:
ItemStstsFireRes	３０秒間火炎耐性を50%増加	Boosts fire resistance by 50% for 30 sec
ItemStstsLitRes	３０秒間稲妻耐性を50%増加	Boosts lightning resistance by 50% for 30 sec
ItemStstsMagRes	３０秒間魔法耐性を50%増加	Boosts magic resistance by 50% for 30 sec
ItemStatsUnqKey	キューブでマジックアイテムと合成することでユニークアイテム化する	Use in cube with a magic item to make it unique
ItemStatsSetKey	キューブでマジックアイテムと合成することでセットアイテム化する	Use in cube with a magic item to turn it into a set item
ItemStatsAnvil	キューブで鍛冶師の金槌と合成することで傷んだ装備を修理する	Use in cube with a blacksmith's hammer to repair damaged equipment
ItemStatsHammer	キューブで金床と合成することで傷んだ装備を修理する	Use in cube with an anvil to repair damaged equipment
ItemStatsLaurel	30秒間膨大な量のライフが自然に回復する	Grants near immunity for 30 seconds
ItemStatInfMana	30秒間無限のマナを得る	Grants infinite mana for 30 seconds
ItemStatRipMaker	30秒間倒した敵を成仏させる	Grants the rest in peace ability for 30 seconds
ItemStatBloodStone	+1 バイタリティ を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add a vitality bonus
ItemStatManaStone	+1 エネルギー を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add an energy bonus
ItemStatStrengthStone	+1 筋力 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add a strength bonus
ItemStatSpeedStone	+1 敏捷性 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add a dexterity bonus
ItemStatIceCube	+1 冷気ダメージ を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add cold damage
ItemStatRageStone	+1 火炎ダメージ を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add fire damage
ItemStatZapStone	+1 稲妻ダメージ を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add lightning damage
ItemStatPosionDam	+1 毒物ダメージ を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add poison damage
ItemStatMagicStr	+1 魔法ダメージ を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add magic damage
ItemStatShiverStone	+1% 冷気耐性 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add cold resistance
ItemStatWarmthStone	+1% 火炎耐性 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add fire resistance
ItemStatInsulatorStone	+1% 稲妻耐性 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add lightning resistance
ItemStatPoisRes	+1% 毒物耐性 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add poison resistance
ItemStatMentalBlock	+1% 魔法耐性 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add magic resistance
ItemStatInsightNugget	+1% のゴールド追加入手 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add a gold find bonus
ItemStatShieldStone	+1 ダメージ低減 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add a damage reduction bonus
ItemStatBarrierStone	+1 魔法ダメージ低減 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add a magic damage reduction bonus
ItemStatColdMaster	+1% 、冷気スキルダメージ修正 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add a cold damage skill bonus to that item
ItemStatFireMaster	+1% 、火炎スキルダメージ修正 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add a fire damage skill bonus to that item
ItemStatLtngMaster	+1% 、稲妻スキルダメージ修正 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add a ltng damage skill bonus to that item
ItemStatPoisonMaster	+1% 、毒物スキルダメージ修正 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add a poison damage skill bonus to that item
ItemStatMagicMaster	+1% 、魔法スキルダメージ修正 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add a magic damage skill bonus to that item
ItemStatSummonStone	+1 召喚物のライフ増加 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add an hp boost for summons to that item
ItemStatStrikeStone	+1 ダメージボーナス を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add a damage bonus to that item
ItemStatMagFind	+1% 、マジックアイテム入手確率上昇 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add a magic find bonus
ItemStatSummonStrike	+1 召喚物のダメージ増加 を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to add a damage boost for summons to that item
ItemStatBoomBrick	+1 投げポーションダメージ を付加する \nエンハンスドアイテムと合成して	Place in cube with an enchanted item to boost damage to throwing potions
ItemStatMonsterGate	ランダムなモンスターのグループを生成する	Spawn a random group of monsters to fight
ItemStatClassOpener	これを合成することでNEZの秘密を解放\nキューブで主要な悪魔の人形とソウルと共に	Use me in the cube with a Prime Evil's doll and soul to unlock a secret
ItemStatStudyScroll	このアイテムを挿入することでスキルを追加\nヒドゥン・クラスに1〜6個の	Insert 1-6 of me with a hidden class to add skills
ItemStatSecretClass	合成することでスタディスクロールを作れる \n5つのソウルか12個のトレーニングページと	Insert me with 5 souls or 12 training pages to create a study scroll
ItemStatBeastFoot	筋力のソウルボーナスを増やす \nソウルハンターメダリオンとキューブで合成することで	Use in cube to add a strength/souls bonus to the Soul Hunter Medallion
ItemStatEnergyEgg	エネルギーのソウルボーナスを増やす \nソウルハンターメダリオンとキューブで合成することで	Use in cube to add an energy/souls bonus to the Soul Hunter Medallion
ItemStatCatStatue	敏捷性のソウルボーナスを増やす \nソウルハンターメダリオンとキューブで合成することで	Use in cube to add a dexterity/souls bonus to the Soul Hunter Medallion
ItemStatFlameLife	バイタリティのソウルボーナスを増やす \nソウルハンターメダリオンとキューブで合成することで	Use in cube to add a vitality/souls bonus to the Soul Hunter Medallion
ItemStatReplaceParts	ダメージ低減のソウルボーナスを増やす \nソウルハンターメダリオンとキューブで合成することで	Use in cube to add a damage reduction/souls bonus to the Soul Hunter Medallion
ItemStatTarotDeck	魔法ダメージ低減のソウルボーナスを増やす \nソウルハンターメダリオンとキューブで合成することで	Use in cube to add a magic damage reduction/souls bonus to the Soul Hunter Medallion
ItemStatWisdomCrystal	取得経験値追加のソウルボーナスを増やす \nソウルハンターメダリオンとキューブで合成することで	Use in cube to add an experience boost/souls bonus to the Soul Hunter Medallion
ItemStatCliffNotes	要求スキルポイント低下のソウルボーナスを増やす \nソウルハンターメダリオンとキューブで合成することで	Use in cube to add a lower skill point requirements/souls bonus to the Soul Hunter Medallion
ItemStatGoldenEgg	ゴールドの取得量のソウルボーナスを増やす \nソウルハンターメダリオンとキューブで合成することで	Use in cube to add a gold%/souls bonus to the Soul Hunter Medallion
ItemStatGoldBar	商人に良い値段で売れる	Sells for a good price at markets
ItemStatEther	50%のマナを回復する	Heals 50% of mana
ItemStatGoddessTear	完全にマナを回復する	Complety Restores mana
ItemStatMorsel	50%の体力とスタミナを回復する	Heals 50% of health and stamina
ItemStatMeat	完全にライフとスタミナを回復する	Completly restores health and stamina
ItemStatLowRejuv	20%のライフとマナを回復する	Heals 20% of life and mana
ItemStatRegRejuv	50%のライフとマナを回復する	Heals 50% of life and mana
ItemStatChestKey	鍵を解除し中身を取り出す \nミスタリー・チェストと合成することで	Insert it in the cube with a mystery chest to unlock the contents
ItemStatCrowBar	（中身も一緒に取り出される） \nソケットされたアイテムから宝石を取り出す \nキューブと合成することで	Insert it in the cube with a socketed item to remove the gems from that item
ItemStatSocketS	キューブでエンハンスドアイテムと合成することでソケットを１つ作る	Insert it in the cube with an enchanted item to add one socket to the item
ItemStatArmorShrine	一時的に防御値を上げる	Temporarily boosts defense
ItemStatCombatShrine	一時的に攻撃値とダメージを上げる	Temporarily boosts attack and damage
ItemStatSkillShrine	一時的にスキルレベルを上げる	Temporarily boosts skill levels
ItemStatManaShrine	一時的にマナ回復速度を上げる	Temporarily boosts mana regen
ItemExpShrine	一時的に取得経験地を増やす	Temporarily boosts exp gained
ItemMoneyBag	60秒間ゴールドの取得を100%増やす	Boosts gold find by 100% for 60 seconds
