String Index	Text
Butcher's Pupil	ブッチャーズ・ピューピル
Islestrike	アイルストライク
Pompe's Wrath	ポンペイズ・ラス
Guardian Naga	ガーディアン・ナーガ
Warlord's Trust	ウォーローズ・トラスト
Spellsteel	スペルスティール
Stormrider	ストームライダー
Boneslayer Blade	ボーンスレイヤー・ブレイド
The Minotaur	ザ・ミノタウル
Suicide Branch	スイサイド・ブランチ
Cairn Shard	ケルン・シャード
Arm of King Leoric	アーム・オヴ・キング・レオリック
Blackhand Key	ブラックハンド・キー
Dark Clan Crusher	ダーク・クラン・クラッシャー
Drulan's Tongue	ドルランズ・タン
Zakrum's Hand	ザカラムズ・ハンド
The Fetid Sprinkler	ザ・フェティッド・スプリンクラー
Hand of Blessed Light	ハンド・オヴ・ブレスト・ライト
Fleshrender	フレッシュレンダー
Sureshrill Frost	シュアシュリル・フロスト
Moonfall	ムーンフォール
Baezils Vortex	ベイジルズ・ヴォーテックス
Earthshaker	アースシェイカー
Bloodtree Stump	ブラッドツリー・スタンプ
The Gavel of Pain	ザ・ガヴル・オヴ・ペイン
Bloodletter	ブラッドレッター
Coldsteal Eye	コールドスティール・アイ
Hexfire	ヘックスファイア
Blade of Ali Baba	ブレイド・オヴ・アリ・ババ
Riftslash	リフトスラッシュ
Headstriker	ヘッドストライカー
Plague Bearer	プラーグ・ベアラー
The Atlantien	ジ・アトランティアン
Crainte Vomir	クラント・ヴォミール
Bing Sz Wang	ビン・ス・ワン
The Vile Husk	ザ・ヴァイル・ハスク
Cloudcrack	クラウドクラック
Todesfaelle Flamme	トデスフェイレ・フラメ
Swordguard	ソードガード
Spineripper	スパインリッパー
Heart Carver	ハート・カーヴァー
Blackbog's Sharp	ブラックドッグズ・シャープ
Stormspike	ストームスパイク
The Impaler	ジ・インペイラー
Kelpie Snare	ケルピー・スネア
Soulfeast Tine	ソウルフィースト・タイン
Hone Sundan	ホーン・スンダン
Spire of Honor	スパイア・オヴ・オナー
The Meat Scraper	ザ・ミート・スクレイパー
Blackleach Blade	ブラックリーチ・ブレイド
Athena's Wrath	アシーナズ・ラス
Pierre Tombale Couant	ピエール・トンバル・クーシャン
Husoldal Evo	フソルダル・エヴォ
Grim's Burning Dead	グリムズ・バーニング・デッド
Ribcracker	リブクラッカー
Chromatic Ire	クロマティック・アイア
Warpspear	ウォープスピア
Skullcollector	スカル・コレクター
Skystrike	スカイストライク
Kuko Shakaku	クコ・シャカク
Endlessshail	エンドレスヘイル
Whichwild String	ホィッチワイルド・ストリング
Godstrike Arch	ゴールドストライク・アーチ
Langer Briser	ランゲル・ブリセル
Pus Spiter	パス・スピッター
Buriza-Do Kyanon	ブリザード・キャノン
Vampiregaze	ヴァンパイア・ゲイズ
String of Ears	ストリング・オヴ・イヤーズ
Gorerider	ゴア・ライダー
Lavagout	ラヴァ・ガウト
Venom Grip	ヴェノム・グリップ
Visceratuant	ヴィセラトゥアント
Guardian Angle	ガーディアン・エンジェル
Shaftstop	シャフトストップ
Skin of the Vipermagi	スキン・オヴ・ザ・ヴァイパーマギ
Blackhorn	ブラックホーン
Valkiry Wing	ヴァルキリー・ウィング
Peasent Crown	ペザント・クラウン
Demon Machine	デーモン・マシーン
Magewrath	メイジラス
Cliffkiller	クリフキラー
Riphook	リップフック
Razorswitch	レイザースイッチ
Meatscrape	ミートスクレイプ
Coldsteel Eye	コールドスティール・アイ
Pitblood Thirst	ピットブラッド・サースト
Gaya Wand	ガヤ・ワンド
Ondal's Wisdom	オンダルズ・ウィズダム
Geronimo's Fury	ジェロニモズ・フューリー
Charsi's Favor	チャルシズ・フェイヴァー
Doppleganger's Shadow	ドッペルゲンガーズ・シャドウ
Deathbit	デスビット
Warshrike	ウォーシュライク
Gutsiphon	ガット・サイフォン
Razoredge	レイザーズ・エッジ
Stonerattle	ストーン・ラットル
Marrowgrinder	マロウ・グラインダー
Gore Ripper	ゴア・リッパー
Bush Wacker	ブッシュ・ワッカー
Demonlimb	デーモン・リム
Steelshade	スティール・シェイド
Tomb Reaver	トゥーム・リーヴァー
Death's Web	デスズ・ウェブ
Gaia's Wrath	ガイアズ・ラス
Khalim's Vengance	カリムズ・ヴェンジャンス
Angel's Song	エンジェルズ・ソング
The Reedeemer	ザ・リディーマー
Fleshbone	フレッシュボーン
Odium	オウディアム
Blood Comet	ブラッド・コメット
Bonehew	ボーンヒュー
Steelrend	スティールレンド
Stone Crusher	ストーン・クラッシャー
Bul-Kathos' Might	バル・カソス・マイト
Arioc's Needle	アリオックス・ニードル
Shadowdancer	シャドウ・ダンサー
Indiego's Fancy	インディゴズ・ファンシー
Aladdin's Eviserator	アラディンズ・イヴィサレイター
Tyrael's Mercy	ティラエルズ・マーシー
Souldrain	ソウル・ドレイナー
Runemaster	ルーン・マスター
Deathcleaver	デス・クリーヴァー
Executioner's Justice	エクセキューショナーズ・ジャスティス
Wallace's Tear	ウォレスズ・ティアー
Leviathan	リヴァイアサン
The Wanderer's Blade	ザ・ワンダラーズ・ブレイド
Qual'Kek's Enforcer	クァル＝ケックス・エンフォーサー
Dawnbringer	ドーン・ブリンガー
Dragontooth	ドラゴントゥース
Wisp	ウィスプ・プロジェクター
Gargoyle's Bite	ガーゴイルズ・バイト
Lacerator	ラスレイター
Mang Song's Lesson	マン・ソンズ・レッスン
Viperfork	ヴァイパーフォーク
Blood Chalice	ブラッド・チャリス
El Espiritu	エル・エスピリトゥ
The Long Rod	ザ・ロンゲスト・ロッド
Demonhorn's Edge	デモンホーンズ・エッジ
The Ensanguinator	ジ・エンサングィネイター
The Reaper's Toll	ザ・リーパーズ・トール
Spiritkeeper	スピリット・キーパー
Hellrack	ヘルラック
Alma Negra	アルマ・ネグラ
Darkforge Spawn	ダークフォース・スポーン
Rockhew	ロックヒュー
Sankenkur's Resurrection	サンケカーズ・リザレクション
Erion's Bonehandle	エリオンズ・ボーンハンドル
The Archon Magus	ジ・アクロン・メイガス
Widow maker	ウィドウメイカー
Catgut	キャットガット
Ghostflame	ゴーストフレイム
Shadowkiller	シャドウ・キラー
Bling Bling	ブリン・ブリン
Nebucaneezer's Storm	ネブカドネザルズ・ストーム
Griffon's Eye	グリフォンズ・アイ
Eaglewind	イーグルウィンド
Windhammer	ウィンドハンマー
Thunderstroke	サンダーストローク
Giantmaimer	ジャイアント・メイマー
Demon's Arch	デーモンズ・アーチ
The Scalper	ザ・スカルパー
Bloodmoon	ブラッドムーン
Djinnslayer	ジン・スレイヤー
Cranebeak	クレインビーク
Iansang's Frenzy	イァンサンズ・フレンジー
Warhound	ウォーハウンド
Gulletwound	ガレットウーンド
Headhunter's Glory	ヘッド・ハンターズ・グローリー
Mordoc's marauder	モードックス・マローダー
Talberd's Law	タルバーズ・ロウ
Amodeus's Manipulator	アマデウス・マニピュレイター
Darksoul	ダークソウル
The Black Adder	ザ・ブラック・アダー
Earthshifter	アース・シフター
Nature's Peace	ネイチャーズ・ピース
Horazon's Chalice	ホラゾンズ・チャリス
Seraph's Hymn	セラフス・ヒム
Zakarum's Salvation	ザカラムズ・サルヴェイジョン
Fleshripper	フレッシュリッパー
Stonerage	ストーンレイジ
Blood Rain	ブラッドレイン
Horizon's Tornado	ホライゾンズ・トーネイド
Nord's Tenderizer	ノーズ・テンダライザー
Wrath of Cain	ラス・オヴ・ケイン
Siren's call	サイレンズ・コール
Jadetalon	ジェイド・タロン
Wraithfang	レイスファング
Blademaster	ブレイド・マスター
Cerebus	セレバス・バイト
Archangel's Deliverance	アークエンジェルズ・デリヴァランス
Sinblade	シンブレイド
Runeslayer	ルーン・スレイヤー
Excalibur	エクスカリバー
Fuego Del Sol	フューゴ・デル・ソル
Stoneraven	ストーンレイヴン
El Infierno	エル・インフィエルノ
Moonrend	ムーンレンド
Larzuk's Champion	ラーザックス・チャンピオン
Nightsummon	ナイトサモン
Bonescapel	ボーンスカルペル
Rabbit Slayer	ラビット・スレイヤー
Pagan's Athame	パガンズ・アタメ
The Swashbuckler	ザ・スワッシュバックラー
Kang's Virtue	カーンズ・ヴァーチュー
Snaketongue	スネイク・タン
Lifechoke	ライフチョーク
Ethereal edge	イシリアル・エッジ
Palo Grande	パロ・グランデ
Carnageleaver	カーネイジ・リーヴァー
Ghostleach	ゴースト・リーチ
Soulreaper	ソウル・リーパー
Samual's Caretaker	サミュエルズ・ケアテイカー
Hell's Whisper	ヘル・ウィスパー
The Harvester	ザ・ハーヴェスター
Raiden's Crutch	ライデンズ・クラッチ
The TreeEnt	ザ・トリーントスター
Stormwillow	ストームウィロー
Moonshadow	ムーン・シャドウ
Strongoak	ストロング・オーク
Demonweb	デーモンウェブ
Bloodraven's Charge	ブラッド・レイヴンズ・チャージ
Shadefalcon	シェイド・ファルコン
Robin's Yolk	ロビンズ・ヨーク
Glimmershred	グリマーシュレッド
Wraithflight	レイス・フライト
Lestron's Mark	レストロンズ・マーク
Banshee's Wail	バンシーズ・ウェイル
Windstrike	ウィンドストライク
Medusa's Gaze	メデューサズ・ゲイズ
Titanfist	タイタンズ・フィスト
Hadeshorn	ハデスホーン
Rockstopper	ロックストッパー
Stealskull	スティールスカル
Darksight Helm	ダークサイト・ヘルム
Crown of Thieves	クラウン・オヴ・シーヴズ
Blackhorn's Face	ブラックホーンズ・フェイス
The Spirit Shroud	ザ・スピリット・シュラウド
Skin of the Flayed One	スキン・オヴ・フレイド・ワン
Ironpelt	アイアン・ペルト
Spiritforge	スピリット・フォージ
Crow Caw	クロウ・コー
Duriel's Shell	ドゥリエルズ・シェル
Skullder's Ire	スカルダーズ・アイア
Toothrow	トゥースロウ
Atma's Wail	アトマズ・ウェイル
Black Hades	ブラック・ハデス
Corpsemourn	コープスモーン
Que-hegan's Wisdom	ケ＝ヘガンズ・ウィズダム
Moser's Blessed Circle	モーザーズ・ブレスト・サークル
Stormchaser	ストームチェイサー
Tiamat's Rebuke	ティアマッツ・リビューク
Gerke's Sanctuary	ガーケス・サンクチュアリ
Radimant's Sphere	ラダメンツ・スフィア
Gravepalm	グレイヴパーム
Ghoulhide	グールハイド
Hellmouth	ヘルマウス
Infernostride	インフェルノストライド
Waterwalk	ウォーターウォーク
Silkweave	シルクウィーヴ
Wartraveler	ウォー・トラヴェラー
Razortail	レイザーテイル
Gloomstrap	グルームズ・トラップ
Snowclash	スノークラッシュ
Thudergod's Vigor	サンダーゴッズ・ヴィガー
Lidless Wall	リッドレス・ウォール
Lanceguard	ランス・ガード
Squire's Cover	スクァイアズ・カヴァー
Boneflame	ボーンフレーム
Steelpillar	スティール・ピラー
Nightwing's Veil	ナイトウィングズ・ヴェイル
Hightower's Watch	ハイタワーズ・ウォッチ
Crown of Ages	クラウン・オヴ・エイジズ
Andariel's Visage	アンダリエルズ・ヴィズィッジ
Darkfear	ダークフィアー
Dragonscale	ドラゴンスケール
Steel Carapice	スティール・カラペイス
Ashrera's Wired Frame	アシェアラズ・ワイアード・フレーム
Rainbow Facet	レインボウ・ファセット
Ravenlore	レイヴンロア
Boneshade	ボーンシェイド
Nethercrow	ネザークロウ
Hellwarden's Husk	ヘル・ウォーデンズ・ハスク
Flamebellow	フレイムベロウ
Fathom	デスズ・ファゾム
Wolfhowl	ウルフハウル
Spirit Ward	スピリット・ウォード
Kira's Guardian	カイラズ・ガーディアン
Orumus' Robes	オーマス・ローブ
Gheed's Fortune	ギーズ・フォーチュン
The Vicar	ザ・ヴィカー
Stormlash	ストームラッシュ
Halaberd's Reign	ハラバーズ・レイン
Parkersor's Calm	パーカーサーズ・カーム
Warriv's Warder	ワリヴズ・ウォーダー
Spike Thorn	スパイク・ソーン
Dracul's Grasp	ドラクルズ・グラスプ
Frostwind	フロストウィンド
Templar's Might	テンプラーズ・マイト
Eschuta's temper	エシュタズ・テンパー
Firelizard's Talons	ファイアリザーズ・タロンズ
Sandstorm Trek	サンドストーム・タスク
Marrowwalk	マロウウォーク
Heaven's Light	ヘヴンズ・ライト
Merman's Speed	マーマンズ・スプロケット
Arachnid Mesh	アラクニッド・メッシュ
Nosferatu's Coil	ノスフェラトゥズ・コイル
Metalgird	メタライツ・ガース
Verdugo's Hearty Cord	ヴァーダンゴズ・ハーティ・コード
Sigurd's Staunch	シッガーズ・ステルス
Carrion Wind	キャリオン・ウィンド
Giantskull	ジャイアント・スカル
Ironward	アストレロンズ・アイアン・ウォード
Gillian's Brazier	ギリアンズ・ブレイザー
Drakeflame	ドレイクフレイム
Dust Storm	ダスト・ストーム
Skulltred	スカルトレッド
Alma's Reflection	アルマズ・リフレクション
Drulan's Tounge	ドルランズ・タン
Sacred Charge	セイクリッド・チャージ
Bul-Kathos	バル＝カソス
Saracen's Chance	サラセンズ・チャンス
Highlord's Wrath	ハイローズ・ラス
Raven Frost	レイヴン・フロスト
Dwarf Star	ドワーフ・スター
Atma's Scarab	アトマズ・スカラブ
Mara's Kaleidoscope	マーラズ・カレイドスコープ
Crescent Moon	クレッセント・ムーン
The Rising Sun	ザ・ライジング・サン
The Cat's Eye	ザ・キャッツ・アイ
Bul Katho's Wedding Band	バル＝カソス・ウェディング・バンド
Rings	リングズ
Metalgrid	メタルグリッド
Eschuta's temper	エシュタズ・テンパー
Stormshield	ストームシールド
Blackoak Shield	ブラックオーク・シールド
Ormus' Robes	オーマス・ローブズ
Arkaine's Valor	アーケインズ・ヴァラー
The Gladiator's Bane	ザ・グラディエイターズ・ベイン
Veil of Steel	ヴェイル・オヴ・スティール
Harlequin Crest	ハーレクイン・クレスト
Lance Guard	ランス・ガード
Kerke's Sanctuary	ガーケス・サンクチュアリ
Mosers Blessed Circle	モーザーズ・ブレスト・サークル
Que-Hegan's Wisdon	ケ＝ヘガンズ・ウィズダム
Guardian Angel	ガーディアン・エンジェル
Skin of the Flayerd One	スキン・オヴ・ザ・フレイド・ワン
Armor	アーマー
Windforce	ウィンドフォース
Eaglehorn	イーグルホーン
Gimmershred	ジマーシュレッド
Widowmaker	ウィドウメイカー
Stormspire	ストームスパイア
Naj's Puzzler	ナジズ・パズラー
Ethereal Edge	イシリアル・エッジ
Wizardspike	ウィザードスパイク
The Grandfather	ザ・グランドファーザー
Doombringer	ドゥームブリンガー
Tyrael's Might	ティラエルズ・マイト
Lightsabre	ライトセイバー
The Cranium Basher	ザ・クラニウム・バッシャー
Schaefer's Hammer	シェイファーズ・ハンマー
Baranar's Star	バラナーズ・スター
Deaths's Web	デスズ・ウェブ
Messerschmidt's Reaver	メッサーシュミッツ・リーヴァー
Hellslayer	ヘルスレイヤー
Endlesshail	エンドレスヘイル
The Atlantian	ジ・アトランティアン
Riftlash	リフトラッシュ
Baezil's Vortex	ベイジルズ・ヴォーテックス
Zakarum's Hand	ザカラムズ・ハンド
Carin Shard	カリン・シャード
The Minataur	ザ・ミノタウル
Trang-Oul's Avatar	トラン＝オウルズ・アヴァタール
Trang-Oul's Guise	トラン＝オウルズ・ガイス
Trang-Oul's Wing	トラン＝オウルズ・ウィング
Trang-Oul's Mask	トラン＝オウルズ・マスク
Trang-Oul's Scales	トラン＝オウルズ・スケールズ
Trang-Oul's Claws	トラン＝オウルズ・クローズ
Trang-Oul's Girth	トラン＝オウルズ・ガース
Natalya's Odium	ナターリャズ・オウディアム
Natalya's Totem	ナターリャズ・トーテム
Natalya's Mark	ナターリャズ・マーク
Natalya's Shadow	ナターリャズ・シャドウ
Natalya's Soul	ナターリャズ・ソウル
Griswold's Legacy	グリスワルズ・レガシー
Griswolds's Redemption	グリスワルズ・リデンプション
Griswold's Honor	グリスワルズ・オナー
Griswold's Heart	グリスワルズ・ハート
Griswold's Valor	グリスワルズ・ヴァラー
Tang's Imperial Robes	タンズ・インペリアル・ローブズ
Tang's Fore-Fathers	タンズ・フォア・ファーザーズ
Tang's Rule	タンズ・ルール
Tang's Throne	タンズ・スローン
Tang's Battle Standard	タンズ・バトル・スタンダード
Ogun's Fierce Visage	オーガンズ・フィアース・ヴィズィッジ
Ogun's Shadow	オーガンズ・シャドウ
Ogun's Lash	オーガンズ・ラッシュ
Ogun's Vengeance	オーガンズ・ヴェンジャンス
Bul-Kathos' Warden	バル＝カソス・ウォーデン
Bul-Kathos' Children	バル＝カソス・チルドレン
Bul-Kathos' Sacred Charge	バル＝カソス・セイクリッド・チャージ
Bul-Kathos' Tribal Guardian	バル＝カソス・トライバル・ガーディアン
Bul-Kathos' Custodian	バル＝カソス・カストーディアン
Flowkrad's Howl	フロークラッズ・ハウル
Flowkrad's Grin	フロークラッズ・グリン
Flowkrad's Fur	フロークラッズ・ファー
Flowkrad's Paws	フロークラッズ・ポウズ
Flowkrad's Sinew	フロークラッズ・シニュー
Aldur's Watchtower	オルダーズ・ウォッチタワー
Aldur's Stony Gaze	オルダーズ・ストーニィ・ゲイズ
Aldur's Deception	オルダーズ・ディセプション
Aldur's Guantlet	オルダーズ・ガントレット
Aldur's Advance	オルダーズ・アドバンス
M'avina's Battle Hymn	マヴィーナズ・バトル・ヒム
M'avina's True Sight	マヴィーナズ・トゥルー・サイト
M'avina's Embrace	マヴィーナズ・エンブレイス
M'avina's Icy Clutch	マヴィーナズ・アイシー・クラッチ
M'avina's Tenet	マヴィーナズ・テネット
M'avina's Caster	マヴィーナズ・キャスター
Sazabi's Grand Tribute	サザビーズ・グランド・トリビュート
Sazabi's Cobalt Redeemer	サザビーズ・コバルト・リディーマー
Sazabi's Ghost Liberator	サザビーズ・ゴースト・リベレイター
Sazabi's Mental Sheath	サザビーズ・メンタル・シース
Hwanin's Majesty	フワニンズ・マジェスティ
Hwanin's Justice	フワニンズ・ジャスティス
Hwanin's Splendor	フワニンズ・スプレンダー
Hwanin's Refuge	フワニンズ・レフュージ
Hwanin's Cordon	フワニンズ・コードン
The Disciple	ザ・ディシプル
Telling of Beads	テリング・オヴ・ビーズ
Laying of Hands	レイイング・オヴ・ハンズ
Rite of Passage	ライト・オヴ・パッセイジ
Spiritual Custodian	ダーク・アドヒレント
Credendum	クリデンダム
Cow King's Leathers	カウ・キングズ・レザーズ
Cow King's Horns	カウ・キングズ・ホーンズ
Cow King's Hide	カウ・キングズ・ハイド
Cow King's Hoofs	カウ・キングズ・フーヴズ
Aragon's Masterpiece	アラゴンズ・マスターピース
Aragon's Sunfire	アラゴンズ・サンファイア
Aragon's Icy Stare	アラゴンズ・アイシー・ステア
Aragon's Storm Cloud	アラゴンズ・ストーム・クラウド
Orphan's Call	オーファンズ・コール
Guillaume's Face	ギョームズ・フェイス
Willhelm's Pride	ヴィルヘルムズ・プライド
Magnus' Skin	マグナス・スキン
Wihtstan's Guard	ウィットスタンズ・ガード
Titan's Revenge	タイタンズ・リヴェンジ
Shakabra's Crux	シャカブラズ・クラックス
Lycander's Aim	ライサンダーズ・エイム
Shadow's Touch	シャドウ・タッチ
The Prowler	ザ・プラウラー
Mortal Crescent	モータル・クレッセント
Cutthroat	バータックス・チョプチョプ
Sarmichian Justice	サムライ・ジャスティス
Annihilus	アナイアラス
Arreat's Face	アリーツ・フェイス
The Harbinger	ザ・ハービンジャー
Doomseer	ドゥームシーアー
Howling Visage	ハウリング・ヴィズィッジ
Terra	テラズ・ガーディアン
Syrian	トライアッズ・フォウリイッジ
Jalal's Mane	ジャラルズ・メイン
Malignant	マライナント・スカル
Apothecary's Tote	アパサカリーズ・トウト
Apocrypha	アポクリファ
Foci of Visjerei	フォーサイ・オヴ・ザ・ビジェレイ
Homunculus	ホムンクルス
Aurora's Guard	オーロラズ・ガード
Crest of Morn	クレスト・オヴ・モーン
Herald of Zakarum	ヘラルド・オヴ・ザカラム
Akarat's Protector	アカラッツ・プロテクター
Ancient Eye	エインシャント・アイ
Globe of Visjerei	グローブ・オヴ・ザ・ビジェレイ
The Oculus	ジ・オキュラス
Phoenix Egg	フェニックス・エッグ
Xenos	ジーノズ
Nagas	ナーガズ
Wyvern's Head	ワイヴァーンズ・ヘッド
Sightless Veil	サイトレス・ヴェイル
ChampionFormatX	%0 %1
EskillKickSing	回のキック
EskillKickPlur	回のキック
EskillPetLife	ペットのライフ：
EskillWolfDef	狼の防御値：
EskillPassiveFeral	狼と熊にパッシヴ・ボーナス
Eskillperhit12	（命中１回ごとに）
Eskillincasehit	（命中の場合）
Eskillincasemastery	クリティカル確率：%d％
Eskillincaseraven	レイヴン(鴉)１羽あたりのマナ消費量：
ob5	ジャレッズ・ストーン
pad	クラスト・シールド
axf	ハチェット・ハンズ
Eskillkickdamage	キック・ダメージ：
ModStre10k	キック・ダメージ：
ModStre10L	％の詠唱成功率
Class Specific	クラス専用
fana	凍てついたアーニャ
qsta5q14	ラーザック(Larzuk)が好きなアイテムにソケットを作ってくれる
qstsa5q42a	ヴォートの回廊(Halls of Vaught)にてニーラサック(Nihlathak)を捜せ
qstsa5q31a	アーニャ(Anya)を救出せよ
qstsa5q21a	囚われた戦士を解放し、街まで護送せよ
qstsa5q43a	アーニャ(Anya)がアイテムに名前を刻んでくれる
qstsa5q62a	バール(Baal)がワールドストーン(Worldstone)を汚染する前に、安置室(Chamber)で討ち取れ。
qstsa5q61a	破壊の玉座(Throne of Destruction)にてバールを捜し出せ
x	ゲームに入れません。一度、難易度「Nightmare」でバールを倒さなければ、「Hell」のゲームはプレイできません。
x	ゲームに入れません。バールを倒さなければ、難易度「Nightmare」のゲームはプレイできません。
x	新規キャラクター作成
x	
act1X	シスターの悲嘆
act2X	砂漠の旅
act3X	メフィストの密林
act4X	地獄へ
strepilogueX	恐怖の終焉
act5X	バール探索
strlastcinematic	破壊の終焉
CfgSay7	「退却！」と言う
0sc	知識の巻物
tr2	右クリックで詠唱\n耐性の巻物
of Lightning Strike	（ライトニング・ストライク）
of Plague Jab	（プラーグ・ジャブ）
of Charged Strike	（チャージド・ストライク）
of Impaling Strike	（インペイリング・ストライク）
of Poison Jab	（ポイズン・ジャブ）
of Power Strike	（パワー・ストライク）
of the Colossus	（ガルガンチュアン）
of the Kraken	（セントール）
Tal Rasha's Wrappings	タル・ラシャズ・ラッピングズ
Tal Rasha's Fire-Spun Cloth	タル・ラシャズ・ファイン＝スパン・クロス
Tal Rasha's Adjudication	タル・ラシャズ・アジュディケイション
Tal Rasha's Howling Wind	タル・ラシャズ・ガーディアンシップ
Tal Rasha's Lidless Eye	タル・ラシャズ・リッドレス・アイ
Tal Rasha's Horadric Crest	タル・ラシャズ・ホラドリック・クレスト
Hwanin's Seal	フワニンズ・ブレッシング
Heaven's Brethren	ヘヴンズ・ブリザリン
Dangoon's Teaching	ダングーンズ・ティーチング
Ondal's Almighty	オンダルズ・オルマイティ
Heaven's Taebaek	ティービークス・グローリー
Haemosu's Adament	ヒーモスズ・アダマント
Lycander's Flank	ライサンダーズ・フランク
Constricting Ring	コンストリクティング・リング
Ginther's Rift	ジンザーズ・リフト
Naj's Ancient Set	ナジュズ・エィンシェント・ヴェスティッジ
Naj's Light Plate	ナジュズ・ライト・プレート
Naj's Circlet	ナジュズ・サークレット
Sander's Superstition	マコーリーズ・スーパースティション
Sander's Taboo	マコーリーズ・タブー
Sander's Basis	マコーリーズ・ベイシス
Sander's Derby	マコーリーズ・プレッジ
Sander's Court Jester	マコーリーズ・フォリー
Ghost Liberator	ゴースト・リベレイター
Wilhelm's Pride	ヴィルヘルムズ・プライド
Immortal King's Stone Crusher	イモータル・キングズ・ストーン・クラッシャー
Immortal King's Pillar	イモータル・キングズ・ピラー
Immortal King's Forge	イモータル・キングズ・フォージ
Immortal King's Detail	イモータル・キングズ・ディティル
Immortal King's Soul Cage 	イモータル・キングズ・ソウル・ケイジ
Immortal King's Will	イモータル・キングズ・ウィル
Immortal King	イモータル・キング
Aldur's Gauntlet	オルダーズ・ライム
Ancient Statue 3	コーリック・ザ・プロテクター
Ancient Statue 2	マドウク・ザ・ガーディアン
Ancient Statue 1	タリック・ザ・ディフェンダー
Baal Subject 1	絶滅者コレンツォ
Baal Subject 2	呪われしアクメル
Baal Subject 3	鮮血のバータック
Baal Subject 4	神に背きしヴェンター
Baal Subject 5	拷問者リスター
Baal Subject 6	ザ・ブッチャー
Baal Subject 6a	ザ・ベイカー
Baal Subject 6b	ザ・キャンドルスティック・メイカー
Baal Crab Clone	バール
Baal Crab to Stairs	バール
BaalColdMage	デス・メイジ
Baal Subject Mummy	アンラヴェラー
Baal Tentacle	フェスタリング・アペンデイジズ
Baals Minion	ミニオン・オヴ・ディストラクション
Hell1	アバドン
Hell2	アケローンの穴
Hell3	冥界の穴
To Hell1	アバドンへ
To Hell2	アケローンの穴へ
To Hell3	冥界の穴へ
Lord of Destruction	
x	ファイルにアクセスできないため、キャラクターを変換できません
EskillPerBlade	（ブレード１本あたり）
ExInsertSockets	ソケットアイテムに挿入可能
McAuley's Superstition	サンダーズ・スーパースティション
McAuley's Taboo	サンダーズ・タブー
McAuley's Riprap	サンダーズ・リップラップ
McAuley's Paragon	サンダーズ・パラゴン
McAuley's Folly	サンダーズ・フォリー
x	Expansion Disc
qstsa5q62b	バールの部下たちを倒せ
x	(c) Copyright 2001 Blizzard Entertainment
of the Plague	(疫病)
Go South	地獄に戻る
ItemExpansiveChancX	%d%%の確率で、攻撃時にLv %d %s投射
ItemExpansiveChanc1	%d%%の確率で、命中時にLv %d %s投射
ItemExpansiveChanc2	%d%%の確率で、攻撃を受けた際にLv%d %s投射
ItemExpcharmdesc	所持品に入れておけばボーナスがつく
StrMercEx12	防御の
StrMercEx14	攻撃の
StrMercEx15	戦闘の
Eskillelementaldmg	エレメンタル・チャージアップ・ダメージ：
Playersubtitles29	退却！
Playersubtitles30	逃げろ！
LeaveCampDru	さて、始めるか
LeaveCampAss	気づかれる前に皆殺しよ
EnterDOEAss	暗いわね。ちょうどいいわ
EnterDOEDru	ここが悪の巣か
EnterBurialAss	これは誰のしわざ？
EnterBurialDru	屍を... 妙だな
EnterMonasteryAss	ひどい腐臭だわ... 
EnterMonasteryDru	悪の気があふれている
EnterForgottenTAss	もう思い出したくもない場所ね
EnterForgottenTDru	この臭いでは、無人になるのも当然だな
EnterJailAss	かかっておいで、魔物ども！
EnterJailDru	鉄格子などで大自然の力は封じられん
EnterCatacombsAss	気に入らないわね、ここ
EnterCatacombsDru	魔力の気配が強いぞ
CompletingDOEAss	これでテストは終了ね
CompletingDOEDru	ふん、この程度で終わりか？
CompletingBurialAss	もう生き返ることもないわ
CompletingBurialDru	お前の命は終わったのだ
FindingInifusAss	この樹はどうして汚染を逃れたのかしら？
FindingInifusDru	この枯木には魔力が満ちている
FindingCairnAss	古代の力を秘めた列柱ね
FindingCairnDru	故郷なら、こういう石はよくあるがな
FindingTristramAss	ディアブロの最初の犠牲ね
FindingTristramDru	廃墟か。すべての街はいずれこうなる
RescueCainAss	ケイン、ローグ族のキャンプへ！
RescueCainDru	デッカード・ケイン、すぐに発て！
HoradricMalusAss	マリュスだわ。これをチャルシに渡すのね
HoradricMalusDru	これでチャルシも喜ぶだろう
CompletingForgottenTPal	すごい宝の山ね。やっぱり臭いけど
CompletingForgottenTPal	こんな塔にも取り柄はあるものだな
CompletingAndarielAss	あなたには地獄がお似合いよ！
CompletingAndarielDru	お前の時代は終わったのさ
EnteringRadamentAss	どうして魔物はこんな汚い場所が好きなのよ？
EnteringRadamentDru	光を浴びろ。嫌なら、闇で朽ちるんだな
CompletingRadamentAss	アトマ、仇は取ったわよ
CompletingRadamentDru	ラダメント、土に帰れ
BeginTaintedSunAss	日蝕？　不吉だわ
BeginTaintedSunDru	妙だな、日蝕の予定はないはずだが
EnteringClawViperAss	暗黒の底で、暗黒の魔術ね
EnteringClawViperDru	蛇か... 蛇は好かんのだ
CompletingTaintedSunAss	ああ、思ったよりマシだった
CompletingTaintedSunDru	かくて世界は再び陽を浴びる、か
EnteringArcaneAss	秘密の聖域... ホラゾンの執念の産物ね
EnteringArcaneDru	ここは... 自然の摂理に逆らった場所だ
FindingSummonerAss	暗黒の術に心を蝕まれたのね
